,product_line,RFM_Score ,prod_line_encoded
8473,Standard,0.6,2
8474,Standard,0.7,2
8475,Standard,0.4,2
8476,Standard,0.9,2
8477,Standard,0.7,2
8478,Standard,0.7,2
8479,Standard,0.7,2
8480,Road,0.7,1
8481,Standard,0.3,2
8482,Standard,0.3,2
8483,Standard,0.3,2
8484,Road,1.0,1
8485,Road,0.6,1
8486,Standard,0.4,2
8487,Standard,1.0,2
8488,Road,0.8,1
8489,Road,0.4,1
8490,Standard,0.4,2
8491,Road,0.9,1
8492,Road,0.1,1
8493,Standard,1.0,2
8494,Road,0.6,1
8495,Standard,0.7,2
8496,Standard,0.1,2
8497,Standard,0.6,2
8498,Standard,0.3,2
8499,Standard,0.2,2
8500,Standard,0.6,2
8501,Standard,0.2,2
8502,Standard,0.4,2
8503,Standard,0.9,2
8504,Standard,0.1,2
8505,Touring,0.9,3
8506,Standard,1.0,2
8507,Road,0.1,1
8508,Standard,0.7,2
8509,Standard,0.6,2
8510,Standard,0.8,2
8511,Standard,0.5,2
8512,Standard,0.8,2
8513,Road,0.0,1
8514,Standard,0.7,2
8515,Standard,0.5,2
8516,Road,0.7,1
8517,Standard,0.3,2
8518,Touring,0.6,3
8519,Road,0.9,1
8520,Standard,0.3,2
8521,Road,0.1,1
8522,Standard,0.5,2
8523,Standard,0.7,2
8524,Road,0.2,1
8525,Touring,0.5,3
8526,Touring,0.9,3
8527,Mountain,0.3,0
8528,Standard,0.9,2
8529,Road,0.7,1
8530,Standard,0.9,2
8531,Touring,0.6,3
8532,Standard,0.5,2
8533,Standard,0.3,2
8534,Standard,0.6,2
8535,Standard,0.7,2
8536,Road,0.6,1
8537,Standard,0.7,2
8538,Standard,0.7,2
8539,Standard,0.8,2
8540,Standard,0.2,2
8541,Standard,0.7,2
8542,Standard,0.5,2
8543,Standard,0.9,2
8544,Road,0.4,1
8545,Standard,0.8,2
8546,Standard,0.9,2
8547,Standard,0.7,2
8548,Road,0.7,1
8549,Standard,0.3,2
8550,Standard,1.0,2
8551,Standard,0.3,2
8552,Standard,0.4,2
8553,Standard,0.7,2
8554,Standard,0.4,2
8555,Standard,0.3,2
8556,Standard,0.4,2
8557,Standard,0.9,2
8558,Standard,0.7,2
8559,Standard,0.4,2
8560,Standard,0.4,2
8561,Touring,0.7,3
8562,Standard,0.7,2
8563,Standard,0.6,2
8564,Standard,0.1,2
8565,Standard,0.7,2
8566,Standard,0.5,2
8567,Standard,0.8,2
8568,Standard,0.4,2
8569,Standard,0.8,2
8570,Road,0.6,1
8571,Standard,0.5,2
8572,Standard,0.7,2
8573,Standard,0.5,2
8574,Standard,0.7,2
8575,Standard,0.7,2
8576,Standard,0.5,2
8577,Standard,0.8,2
8578,Road,0.8,1
8579,Road,0.5,1
8580,Standard,0.7,2
8581,Standard,0.7,2
8582,Standard,0.6,2
8583,Standard,0.8,2
8584,Touring,0.7,3
8585,Standard,0.4,2
8586,Road,0.7,1
8587,Standard,0.7,2
8588,Standard,0.6,2
8589,Road,0.6,1
8590,Standard,0.3,2
8591,Standard,1.0,2
8592,Standard,1.0,2
8593,Standard,0.7,2
8594,Touring,0.6,3
8595,Standard,0.5,2
8596,Mountain,1.0,0
8597,Touring,0.4,3
8598,Standard,0.4,2
8599,Standard,0.9,2
8600,Road,0.9,1
8601,Standard,0.0,2
8602,Standard,0.4,2
8603,Standard,0.7,2
8604,Road,0.6,1
8605,Standard,0.1,2
8606,Standard,0.8,2
8607,Standard,0.4,2
8608,Standard,0.3,2
8609,Standard,0.3,2
8610,Standard,0.7,2
8611,Standard,0.4,2
8612,Standard,0.8,2
8613,Standard,0.9,2
8614,Road,0.5,1
8615,Standard,0.7,2
8616,Touring,0.0,3
8617,Standard,0.7,2
8618,Standard,0.3,2
8619,Standard,0.5,2
8620,Standard,0.1,2
8621,Road,0.8,1
8622,Standard,0.7,2
8623,Road,0.6,1
8624,Road,0.2,1
8625,Standard,0.8,2
8626,Standard,0.9,2
8627,Touring,0.8,3
8628,Touring,0.9,3
8629,Standard,0.9,2
8630,Standard,0.0,2
8631,Standard,0.6,2
8632,Standard,0.6,2
8633,Touring,0.4,3
8634,Standard,0.7,2
8635,Standard,0.4,2
8636,Standard,1.0,2
8637,Road,0.3,1
8638,Standard,0.4,2
8639,Touring,0.5,3
8640,Standard,0.3,2
8641,Standard,0.7,2
8642,Mountain,0.0,0
8643,Touring,0.5,3
8644,Mountain,0.2,0
8645,Standard,0.5,2
8646,Standard,0.6,2
8647,Standard,0.8,2
8648,Standard,0.2,2
8649,Standard,0.3,2
8650,Standard,0.3,2
8651,Standard,0.4,2
8652,Standard,1.0,2
8653,Standard,0.2,2
8654,Standard,0.9,2
8655,Standard,0.1,2
8656,Standard,1.0,2
8657,Standard,0.9,2
8658,Standard,0.6,2
8659,Standard,0.4,2
8660,Standard,0.5,2
8661,Standard,0.4,2
8662,Standard,0.4,2
8663,Standard,0.2,2
8664,Road,0.8,1
8665,Standard,0.9,2
8666,Standard,0.3,2
8667,Mountain,0.5,0
8668,Standard,0.4,2
8669,Standard,0.7,2
8670,Road,0.7,1
8671,Road,0.8,1
8672,Standard,0.4,2
8673,Touring,0.9,3
8674,Standard,0.6,2
8675,Touring,0.7,3
8676,Standard,0.8,2
8677,Standard,0.8,2
8678,Standard,0.8,2
8679,Touring,0.8,3
8680,Standard,0.6,2
8681,Standard,0.9,2
8682,Standard,0.2,2
8683,Standard,0.6,2
8684,Standard,0.3,2
8685,Standard,0.5,2
8686,Road,0.7,1
8687,Standard,0.6,2
8688,Standard,0.9,2
8689,Standard,0.5,2
8690,Standard,0.6,2
8691,Standard,0.1,2
8692,Standard,0.4,2
8693,Standard,0.6,2
8694,Standard,0.7,2
8695,Road,0.9,1
8696,Standard,0.5,2
8697,Standard,0.0,2
8698,Standard,0.5,2
8699,Standard,0.1,2
8700,Standard,0.5,2
8701,Standard,0.9,2
8702,Standard,0.2,2
8703,Road,0.7,1
8704,Standard,0.6,2
8705,Standard,0.8,2
8706,Standard,0.9,2
8707,Road,0.8,1
8708,Standard,0.0,2
8709,Standard,0.7,2
8710,Road,0.9,1
8711,Standard,0.5,2
8712,Standard,0.7,2
8713,Standard,0.2,2
8714,Road,0.6,1
8715,Standard,0.1,2
8716,Standard,0.1,2
8717,Standard,0.4,2
8718,Standard,0.4,2
8719,Standard,0.4,2
8720,Road,0.4,1
8721,Road,0.9,1
8722,Standard,0.6,2
8723,Standard,0.9,2
8724,Standard,0.4,2
8725,Standard,0.7,2
8726,Standard,0.6,2
8727,Standard,0.8,2
8728,Standard,0.6,2
8729,Standard,0.2,2
8730,Standard,0.4,2
8731,Standard,0.9,2
8732,Standard,0.5,2
8733,Standard,0.1,2
8734,Touring,0.4,3
8735,Standard,1.0,2
8736,Standard,0.3,2
8737,Road,0.4,1
8738,Standard,0.1,2
8739,Road,0.6,1
8740,Standard,1.0,2
8741,Standard,0.6,2
8742,Standard,0.7,2
8743,Standard,0.3,2
8744,Standard,0.4,2
8745,Standard,0.3,2
8746,Standard,0.5,2
8747,Standard,0.7,2
8748,Standard,0.8,2
8749,Touring,0.7,3
8750,Standard,0.3,2
8751,Standard,0.7,2
8752,Standard,0.6,2
8753,Standard,0.3,2
8754,Standard,0.2,2
8755,Standard,0.7,2
8756,Standard,0.5,2
8757,Standard,1.0,2
8758,Standard,0.7,2
8759,Standard,0.5,2
8760,Road,0.1,1
8761,Standard,0.5,2
8762,Standard,1.0,2
8763,Standard,0.7,2
8764,Standard,0.9,2
8765,Standard,0.7,2
8766,Road,0.9,1
8767,Standard,0.6,2
8768,Standard,0.6,2
8769,Standard,0.9,2
8770,Standard,0.6,2
8771,Standard,0.3,2
8772,Road,0.6,1
8773,Standard,0.7,2
8774,Standard,0.6,2
8775,Standard,0.7,2
8776,Standard,0.7,2
8777,Standard,0.6,2
8778,Standard,0.7,2
8779,Standard,0.7,2
8780,Standard,0.4,2
8781,Standard,0.7,2
8782,Standard,0.5,2
8783,Standard,0.5,2
8784,Mountain,0.7,0
8785,Standard,0.5,2
8786,Standard,0.5,2
8787,Standard,0.7,2
8788,Road,0.7,1
8789,Standard,0.1,2
8790,Touring,0.8,3
8791,Standard,0.1,2
8792,Touring,0.9,3
8793,Standard,0.7,2
8794,Standard,0.3,2
8795,Standard,0.6,2
8796,Standard,0.8,2
8797,Road,0.9,1
8798,Standard,0.5,2
8799,Standard,0.9,2
8800,Standard,0.6,2
8801,Standard,1.0,2
8802,Standard,0.9,2
8803,Road,0.4,1
8804,Standard,1.0,2
8805,Standard,0.9,2
8806,Standard,0.7,2
8807,Standard,0.3,2
8808,Road,0.5,1
8809,Standard,0.6,2
8810,Road,0.7,1
8811,Standard,0.8,2
8812,Standard,0.8,2
8813,Standard,0.0,2
8814,Standard,0.7,2
8815,Standard,0.5,2
8816,Standard,0.6,2
8817,Standard,0.1,2
8818,Road,0.5,1
8819,Road,0.7,1
8820,Standard,0.6,2
8821,Standard,0.8,2
8822,Standard,0.7,2
8823,Standard,1.0,2
8824,Standard,0.5,2
8825,Standard,0.7,2
8826,Standard,0.8,2
8827,Road,0.4,1
8828,Standard,0.5,2
8829,Standard,0.9,2
8830,Standard,0.9,2
8831,Road,1.0,1
8832,Standard,1.0,2
8833,Standard,0.4,2
8834,Standard,0.3,2
8835,Standard,0.7,2
8836,Standard,0.6,2
8837,Road,0.9,1
8838,Standard,0.8,2
8839,Road,0.9,1
8840,Standard,0.7,2
8841,Standard,0.8,2
8842,Road,0.7,1
8843,Standard,1.0,2
8844,Standard,0.6,2
8845,Touring,0.3,3
8846,Standard,0.4,2
8847,Standard,0.6,2
8848,Standard,0.7,2
8849,Standard,0.3,2
8850,Standard,0.7,2
8851,Standard,0.6,2
8852,Standard,0.8,2
8853,Standard,1.0,2
8854,Touring,0.3,3
8855,Standard,0.9,2
8856,Road,0.5,1
8857,Road,0.7,1
8858,Standard,0.9,2
8859,Standard,0.2,2
8860,Standard,0.4,2
8861,Road,0.6,1
8862,Standard,0.2,2
8863,Road,0.4,1
8864,Standard,0.4,2
8865,Standard,0.9,2
8866,Road,0.2,1
8867,Standard,0.9,2
8868,Standard,0.7,2
8869,Standard,0.8,2
8870,Standard,0.1,2
8871,Standard,0.5,2
8872,Road,0.6,1
8873,Standard,0.8,2
8874,Road,0.6,1
8875,Standard,0.3,2
8876,Standard,0.1,2
8877,Standard,0.7,2
8878,Standard,0.7,2
8879,Standard,0.4,2
8880,Standard,0.9,2
8881,Standard,0.4,2
8882,Road,0.5,1
8883,Standard,0.0,2
8884,Standard,0.8,2
8885,Standard,0.6,2
8886,Standard,0.7,2
8887,Standard,0.5,2
8888,Road,1.0,1
8889,Standard,0.7,2
8890,Road,0.0,1
8891,Road,0.9,1
8892,Standard,0.2,2
8893,Road,0.8,1
8894,Standard,0.6,2
8895,Standard,0.9,2
8896,Road,0.9,1
8897,Standard,0.7,2
8898,Standard,0.7,2
8899,Standard,0.7,2
8900,Standard,0.2,2
8901,Standard,0.9,2
8902,Standard,0.9,2
8903,Standard,0.7,2
8904,Standard,0.6,2
8905,Road,0.6,1
8906,Standard,0.6,2
8907,Road,1.0,1
8908,Standard,0.8,2
8909,Standard,0.5,2
8910,Standard,0.4,2
8911,Standard,0.9,2
8912,Road,0.6,1
8913,Standard,0.5,2
8914,Standard,0.8,2
8915,Standard,0.7,2
8916,Touring,0.4,3
8917,Standard,0.4,2
8918,Standard,0.9,2
8919,Road,0.4,1
8920,Mountain,0.1,0
8921,Standard,0.1,2
8922,Road,0.9,1
8923,Standard,1.0,2
8924,Road,0.6,1
8925,Standard,0.7,2
8926,Road,0.9,1
8927,Standard,0.9,2
8928,Standard,0.7,2
8929,Road,0.7,1
8930,Standard,0.8,2
8931,Standard,0.8,2
8932,Road,1.0,1
8933,Touring,0.7,3
8934,Road,0.7,1
8935,Road,0.7,1
8936,Standard,0.7,2
8937,Standard,1.0,2
8938,Standard,0.6,2
8939,Standard,0.2,2
8940,Standard,1.0,2
8941,Standard,0.3,2
8942,Standard,0.7,2
8943,Standard,0.0,2
8944,Standard,0.3,2
8945,Standard,0.2,2
8946,Road,0.9,1
8947,Standard,0.9,2
8948,Standard,0.6,2
8949,Standard,0.3,2
8950,Standard,0.9,2
8951,Standard,0.4,2
8952,Touring,0.1,3
8953,Standard,0.8,2
8954,Touring,0.3,3
8955,Road,0.9,1
8956,Standard,0.9,2
8957,Standard,0.2,2
8958,Standard,0.7,2
8959,Road,0.6,1
8960,Standard,0.6,2
8961,Standard,1.0,2
8962,Standard,0.7,2
8963,Standard,0.9,2
8964,Standard,0.1,2
8965,Standard,0.5,2
8966,Standard,0.5,2
8967,Standard,0.7,2
8968,Standard,0.2,2
8969,Standard,0.8,2
8970,Standard,0.5,2
8971,Standard,0.8,2
8972,Standard,0.9,2
8973,Road,0.3,1
8974,Standard,0.7,2
8975,Standard,0.9,2
8976,Road,0.8,1
8977,Touring,0.4,3
8978,Road,0.6,1
8979,Touring,0.4,3
8980,Standard,1.0,2
8981,Standard,0.6,2
8982,Touring,0.6,3
8983,Road,0.6,1
8984,Standard,0.5,2
8985,Standard,0.8,2
8986,Road,0.3,1
8987,Standard,0.3,2
8988,Standard,0.7,2
8989,Standard,0.7,2
8990,Touring,0.6,3
8991,Standard,0.8,2
8992,Standard,0.1,2
8993,Road,0.7,1
8994,Standard,0.7,2
8995,Touring,0.7,3
8996,Standard,0.6,2
8997,Standard,0.7,2
8998,Standard,0.8,2
8999,Road,0.3,1
9000,Standard,0.8,2
9001,Standard,0.4,2
9002,Touring,0.3,3
9003,Standard,0.3,2
9004,Standard,0.6,2
9005,Standard,0.3,2
9006,Standard,0.8,2
9007,Standard,0.4,2
9008,Standard,0.6,2
9009,Standard,0.1,2
9010,Road,0.9,1
9011,Standard,0.6,2
9012,Standard,0.8,2
9013,Standard,1.0,2
9014,Standard,0.4,2
9015,Standard,0.7,2
9016,Standard,0.5,2
9017,Standard,0.7,2
9018,Standard,0.4,2
9019,Standard,0.9,2
9020,Standard,0.8,2
9021,Standard,0.5,2
9022,Standard,0.3,2
9023,Standard,0.6,2
9024,Standard,0.8,2
9025,Standard,0.4,2
9026,Road,0.6,1
9027,Standard,0.2,2
9028,Standard,0.8,2
9029,Standard,0.4,2
9030,Standard,0.3,2
9031,Standard,0.9,2
9032,Standard,1.0,2
9033,Standard,0.4,2
9034,Standard,0.3,2
9035,Standard,0.9,2
9036,Standard,0.3,2
9037,Standard,0.7,2
9038,Road,0.3,1
9039,Standard,0.6,2
9040,Standard,0.7,2
9041,Standard,0.9,2
9042,Road,0.8,1
9043,Standard,0.4,2
9044,Standard,0.4,2
9045,Standard,0.4,2
9046,Standard,0.1,2
9047,Standard,0.0,2
9048,Standard,0.2,2
9049,Standard,0.5,2
9050,Touring,0.5,3
9051,Standard,0.6,2
9052,Standard,0.4,2
9053,Touring,0.9,3
9054,Standard,0.4,2
9055,Road,0.7,1
9056,Standard,0.1,2
9057,Road,0.8,1
9058,Road,0.2,1
9059,Standard,0.6,2
9060,Road,0.4,1
9061,Standard,0.8,2
9062,Standard,0.6,2
9063,Road,0.4,1
9064,Standard,0.7,2
9065,Standard,0.3,2
9066,Standard,0.6,2
9067,Mountain,0.9,0
9068,Road,0.6,1
9069,Standard,0.6,2
9070,Road,0.2,1
9071,Road,0.9,1
9072,Standard,1.0,2
9073,Touring,0.7,3
9074,Standard,0.6,2
9075,Standard,0.8,2
9076,Standard,0.9,2
9077,Road,0.8,1
9078,Standard,0.3,2
9079,Standard,0.9,2
9080,Road,0.1,1
9081,Standard,0.6,2
9082,Standard,0.8,2
9083,Standard,0.7,2
9084,Standard,0.9,2
9085,Standard,0.3,2
9086,Standard,0.1,2
9087,Standard,1.0,2
9088,Standard,0.0,2
9089,Road,0.3,1
9090,Standard,0.7,2
9091,Standard,0.6,2
9092,Touring,0.7,3
9093,Touring,0.9,3
9094,Standard,0.3,2
9095,Standard,0.3,2
9096,Standard,0.7,2
9097,Standard,0.8,2
9098,Standard,1.0,2
9099,Standard,1.0,2
9100,Standard,0.0,2
9101,Standard,0.7,2
9102,Standard,0.3,2
9103,Standard,0.7,2
9104,Standard,0.9,2
9105,Standard,0.8,2
9106,Standard,0.9,2
9107,Standard,0.2,2
9108,Standard,0.7,2
9109,Road,0.8,1
9110,Standard,0.9,2
9111,Mountain,0.4,0
9112,Road,0.5,1
9113,Touring,0.7,3
9114,Standard,1.0,2
9115,Road,0.7,1
9116,Standard,0.6,2
9117,Standard,0.7,2
9118,Standard,0.4,2
9119,Standard,0.4,2
9120,Standard,0.5,2
9121,Standard,0.7,2
9122,Standard,0.8,2
9123,Standard,0.0,2
9124,Standard,1.0,2
9125,Road,0.6,1
9126,Standard,0.5,2
9127,Road,0.4,1
9128,Standard,0.7,2
9129,Standard,0.7,2
9130,Standard,0.6,2
9131,Standard,0.9,2
9132,Standard,0.3,2
9133,Standard,0.5,2
9134,Standard,0.6,2
9135,Standard,0.4,2
9136,Touring,0.3,3
9137,Standard,0.5,2
9138,Standard,0.5,2
9139,Touring,0.8,3
9140,Road,0.8,1
9141,Standard,0.8,2
9142,Standard,0.9,2
9143,Road,0.4,1
9144,Road,0.3,1
9145,Standard,0.1,2
9146,Road,0.0,1
9147,Standard,0.4,2
9148,Standard,1.0,2
9149,Road,0.1,1
9150,Standard,0.7,2
9151,Standard,0.4,2
9152,Standard,0.5,2
9153,Touring,0.7,3
9154,Standard,1.0,2
9155,Road,0.1,1
9156,Road,0.9,1
9157,Standard,0.7,2
9158,Standard,0.3,2
9159,Standard,0.4,2
9160,Standard,1.0,2
9161,Road,0.9,1
9162,Road,0.7,1
9163,Touring,0.7,3
9164,Standard,0.9,2
9165,Standard,0.4,2
9166,Mountain,0.1,0
9167,Standard,0.7,2
9168,Standard,0.8,2
9169,Standard,0.7,2
9170,Road,0.5,1
9171,Standard,0.3,2
9172,Standard,0.6,2
9173,Standard,0.6,2
9174,Road,0.6,1
9175,Road,0.7,1
9176,Standard,1.0,2
9177,Standard,0.7,2
9178,Standard,1.0,2
9179,Standard,0.2,2
9180,Standard,0.4,2
9181,Touring,0.7,3
9182,Standard,0.6,2
9183,Standard,0.3,2
9184,Standard,0.7,2
9185,Standard,0.3,2
9186,Standard,0.3,2
9187,Road,0.6,1
9188,Standard,0.9,2
9189,Touring,0.7,3
9190,Standard,0.7,2
9191,Standard,0.9,2
9192,Standard,0.5,2
9193,Standard,0.6,2
9194,Standard,0.7,2
9195,Standard,0.9,2
9196,Standard,0.6,2
9197,Standard,0.4,2
9198,Standard,0.4,2
9199,Standard,0.1,2
9200,Mountain,0.3,0
9201,Standard,0.0,2
9202,Touring,0.7,3
9203,Standard,0.8,2
9204,Standard,0.1,2
9205,Standard,0.7,2
9206,Standard,0.6,2
9207,Standard,0.6,2
9208,Standard,0.3,2
9209,Standard,0.2,2
9210,Standard,0.7,2
9211,Standard,0.7,2
9212,Standard,0.8,2
9213,Touring,1.0,3
9214,Standard,0.6,2
9215,Standard,0.6,2
9216,Mountain,0.3,0
9217,Standard,0.8,2
9218,Touring,0.1,3
9219,Standard,0.9,2
9220,Standard,0.9,2
9221,Standard,0.3,2
9222,Standard,0.6,2
9223,Road,1.0,1
9224,Standard,0.9,2
9225,Road,0.6,1
9226,Touring,0.7,3
9227,Standard,0.7,2
9228,Standard,0.4,2
9229,Mountain,0.6,0
9230,Standard,0.6,2
9231,Standard,0.5,2
9232,Road,0.6,1
9233,Standard,0.8,2
9234,Road,0.7,1
9235,Standard,0.3,2
9236,Standard,1.0,2
9237,Standard,0.6,2
9238,Road,0.5,1
9239,Standard,0.8,2
9240,Standard,0.6,2
9241,Standard,0.1,2
9242,Standard,0.3,2
9243,Touring,0.2,3
9244,Standard,0.9,2
9245,Standard,0.8,2
9246,Standard,0.8,2
9247,Standard,0.5,2
9248,Standard,0.6,2
9249,Standard,0.7,2
9250,Road,0.3,1
9251,Standard,0.7,2
9252,Standard,0.4,2
9253,Road,0.4,1
9254,Road,0.2,1
9255,Standard,0.0,2
9256,Standard,0.7,2
9257,Standard,0.7,2
9258,Standard,0.6,2
9259,Road,0.3,1
9260,Standard,0.3,2
9261,Standard,0.4,2
9262,Standard,0.4,2
9263,Mountain,0.0,0
9264,Standard,0.1,2
9265,Standard,0.4,2
9266,Standard,0.3,2
9267,Touring,0.3,3
9268,Road,0.5,1
9269,Standard,1.0,2
9270,Standard,0.9,2
9271,Touring,0.7,3
9272,Road,0.9,1
9273,Standard,0.9,2
9274,Standard,1.0,2
9275,Standard,0.5,2
9276,Standard,0.5,2
9277,Standard,0.4,2
9278,Standard,0.4,2
9279,Standard,1.0,2
9280,Standard,0.7,2
9281,Road,1.0,1
9282,Standard,0.7,2
9283,Standard,0.7,2
9284,Road,0.1,1
9285,Standard,0.9,2
9286,Touring,0.4,3
9287,Road,0.6,1
9288,Standard,0.1,2
9289,Touring,0.6,3
9290,Standard,0.9,2
9291,Standard,0.5,2
9292,Standard,0.6,2
9293,Standard,0.6,2
9294,Standard,0.9,2
9295,Standard,0.6,2
9296,Standard,0.7,2
9297,Standard,0.5,2
9298,Road,0.8,1
9299,Standard,0.7,2
9300,Standard,1.0,2
9301,Touring,0.9,3
9302,Road,0.9,1
9303,Touring,0.8,3
9304,Standard,0.4,2
9305,Standard,0.7,2
9306,Standard,0.7,2
9307,Standard,0.8,2
9308,Standard,0.3,2
9309,Road,1.0,1
9310,Standard,0.7,2
9311,Road,0.1,1
9312,Road,0.7,1
9313,Touring,0.7,3
9314,Standard,0.4,2
9315,Standard,0.2,2
9316,Standard,0.7,2
9317,Road,0.9,1
9318,Road,0.3,1
9319,Standard,0.8,2
9320,Road,0.7,1
9321,Road,0.5,1
9322,Standard,0.8,2
9323,Road,0.3,1
9324,Standard,0.2,2
9325,Touring,0.3,3
9326,Standard,0.1,2
9327,Standard,0.1,2
9328,Road,0.1,1
9329,Standard,0.5,2
9330,Touring,0.6,3
9331,Mountain,0.5,0
9332,Road,0.8,1
9333,Standard,0.7,2
9334,Road,0.4,1
9335,Standard,0.7,2
9336,Road,0.3,1
9337,Road,0.6,1
9338,Standard,0.1,2
9339,Standard,0.7,2
9340,Standard,0.1,2
9341,Standard,0.6,2
9342,Touring,0.6,3
9343,Standard,0.6,2
9344,Standard,0.5,2
9345,Standard,0.6,2
9346,Touring,0.9,3
9347,Road,0.3,1
9348,Road,0.6,1
9349,Standard,0.4,2
9350,Standard,0.6,2
9351,Standard,0.8,2
9352,Standard,0.9,2
9353,Standard,0.8,2
9354,Standard,0.0,2
9355,Road,0.8,1
9356,Road,0.7,1
9357,Standard,0.5,2
9358,Road,0.9,1
9359,Standard,0.5,2
9360,Road,0.5,1
9361,Standard,0.7,2
9362,Standard,0.5,2
9363,Standard,0.6,2
9364,Standard,0.6,2
9365,Standard,0.3,2
9366,Standard,0.6,2
9367,Standard,1.0,2
9368,Standard,0.6,2
9369,Standard,0.5,2
9370,Standard,0.8,2
9371,Standard,0.5,2
9372,Standard,0.9,2
9373,Road,0.8,1
9374,Touring,0.9,3
9375,Touring,1.0,3
9376,Touring,0.8,3
9377,Standard,0.9,2
9378,Standard,0.5,2
9379,Standard,0.5,2
9380,Standard,0.9,2
9381,Touring,0.6,3
9382,Standard,0.7,2
9383,Standard,0.6,2
9384,Standard,0.4,2
9385,Road,0.4,1
9386,Standard,0.5,2
9387,Standard,0.0,2
9388,Standard,0.5,2
9389,Road,0.4,1
9390,Standard,0.4,2
9391,Road,0.5,1
9392,Standard,0.1,2
9393,Standard,0.9,2
9394,Standard,0.8,2
9395,Standard,0.7,2
9396,Road,0.9,1
9397,Road,0.1,1
9398,Standard,0.7,2
9399,Standard,0.8,2
9400,Standard,0.3,2
9401,Road,0.4,1
9402,Touring,0.2,3
9403,Standard,0.9,2
9404,Standard,0.7,2
9405,Standard,0.5,2
9406,Standard,0.7,2
9407,Standard,0.6,2
9408,Standard,0.5,2
9409,Touring,0.4,3
9410,Standard,0.9,2
9411,Standard,0.6,2
9412,Standard,0.7,2
9413,Standard,0.5,2
9414,Standard,0.1,2
9415,Standard,0.4,2
9416,Standard,0.7,2
9417,Standard,0.9,2
9418,Standard,0.4,2
9419,Standard,0.7,2
9420,Standard,0.7,2
9421,Standard,0.3,2
9422,Standard,0.4,2
9423,Standard,0.4,2
9424,Standard,0.4,2
9425,Standard,0.9,2
9426,Standard,0.6,2
9427,Standard,0.5,2
9428,Standard,0.7,2
9429,Standard,0.2,2
9430,Standard,0.5,2
9431,Road,0.6,1
9432,Touring,0.4,3
9433,Standard,0.6,2
9434,Road,0.5,1
9435,Road,0.7,1
9436,Standard,0.6,2
9437,Road,1.0,1
9438,Standard,1.0,2
9439,Standard,0.7,2
9440,Standard,0.5,2
9441,Standard,0.8,2
9442,Standard,0.5,2
9443,Standard,0.6,2
9444,Standard,0.7,2
9445,Standard,1.0,2
9446,Road,0.3,1
9447,Standard,0.6,2
9448,Standard,0.8,2
9449,Standard,0.5,2
9450,Standard,1.0,2
9451,Standard,0.8,2
9452,Standard,0.7,2
9453,Road,0.5,1
9454,Standard,0.6,2
9455,Standard,1.0,2
9456,Road,0.6,1
9457,Standard,0.7,2
9458,Standard,0.3,2
9459,Standard,0.6,2
9460,Standard,0.4,2
9461,Standard,0.1,2
9462,Standard,0.2,2
9463,Road,0.4,1
9464,Standard,0.3,2
9465,Standard,0.6,2
9466,Standard,0.5,2
9467,Standard,0.6,2
9468,Standard,0.4,2
9469,Standard,0.3,2
9470,Standard,0.8,2
9471,Standard,0.9,2
9472,Standard,0.4,2
9473,Standard,0.9,2
9474,Standard,0.1,2
9475,Standard,0.3,2
9476,Standard,0.8,2
9477,Standard,0.4,2
9478,Road,0.7,1
9479,Standard,0.9,2
9480,Standard,0.3,2
9481,Standard,0.5,2
9482,Road,0.6,1
9483,Standard,0.8,2
9484,Standard,0.7,2
9485,Standard,0.5,2
9486,Standard,0.4,2
9487,Standard,0.3,2
9488,Touring,0.5,3
9489,Standard,0.7,2
9490,Standard,0.4,2
9491,Standard,0.6,2
9492,Road,1.0,1
9493,Standard,1.0,2
9494,Standard,0.4,2
9495,Standard,0.5,2
9496,Standard,0.9,2
9497,Standard,0.9,2
9498,Mountain,0.3,0
9499,Standard,0.2,2
9500,Standard,0.6,2
9501,Standard,0.1,2
9502,Standard,0.7,2
9503,Standard,0.3,2
9504,Standard,0.7,2
9505,Standard,0.9,2
9506,Standard,0.7,2
9507,Road,0.9,1
9508,Standard,0.6,2
9509,Standard,0.1,2
9510,Road,0.4,1
9511,Road,0.0,1
9512,Standard,0.0,2
9513,Standard,0.4,2
9514,Standard,1.0,2
9515,Road,0.7,1
9516,Road,1.0,1
9517,Standard,0.4,2
9518,Standard,0.3,2
9519,Road,0.7,1
9520,Standard,0.7,2
9521,Standard,0.6,2
9522,Standard,0.7,2
9523,Standard,0.3,2
9524,Standard,0.3,2
9525,Standard,0.4,2
9526,Standard,0.5,2
9527,Road,0.6,1
9528,Standard,0.4,2
9529,Standard,1.0,2
9530,Touring,1.0,3
9531,Standard,0.5,2
9532,Standard,0.5,2
9533,Standard,0.8,2
9534,Road,0.7,1
9535,Standard,0.4,2
9536,Standard,0.0,2
9537,Standard,0.9,2
9538,Standard,0.8,2
9539,Standard,0.6,2
9540,Standard,0.6,2
9541,Standard,0.3,2
9542,Standard,0.4,2
9543,Standard,0.5,2
9544,Road,0.6,1
9545,Road,0.2,1
9546,Standard,0.7,2
9547,Standard,0.3,2
9548,Standard,0.3,2
9549,Standard,0.4,2
9550,Standard,0.5,2
9551,Standard,0.3,2
9552,Road,0.9,1
9553,Standard,0.8,2
9554,Road,1.0,1
9555,Road,0.2,1
9556,Standard,0.6,2
9557,Touring,0.7,3
9558,Standard,0.7,2
9559,Road,0.5,1
9560,Standard,1.0,2
