,owns_car,RFM_Score ,owns_car_encoded,cluster
7679,Yes,0.7,1,1
7680,No,0.8,0,0
7681,Yes,0.8,1,1
7682,Yes,0.4,1,1
7683,No,0.1,0,2
7684,No,0.7,0,0
7685,Yes,0.7,1,1
7686,No,0.7,0,0
7687,No,0.1,0,2
7688,Yes,0.7,1,1
7689,No,0.5,0,2
7690,No,0.3,0,2
7691,Yes,0.7,1,1
7692,No,0.7,0,0
7693,Yes,0.6,1,1
7694,No,0.6,0,0
7695,No,0.6,0,0
7696,No,1.0,0,0
7697,No,0.7,0,0
7698,No,0.9,0,0
7699,No,0.5,0,2
7700,Yes,0.7,1,1
7701,Yes,0.7,1,1
7702,Yes,0.0,1,1
7703,No,0.7,0,0
7704,No,0.9,0,0
7705,No,0.5,0,2
7706,No,0.4,0,2
7707,No,0.7,0,0
7708,Yes,0.7,1,1
7709,No,0.7,0,0
7710,Yes,0.7,1,1
7711,Yes,0.6,1,1
7712,Yes,1.0,1,1
7713,Yes,0.7,1,1
7714,No,0.6,0,0
7715,No,0.6,0,0
7716,No,0.7,0,0
7717,Yes,0.6,1,1
7718,Yes,0.6,1,1
7719,No,0.5,0,2
7720,Yes,0.9,1,1
7721,Yes,0.6,1,1
7722,No,0.7,0,0
7723,No,1.0,0,0
7724,Yes,0.7,1,1
7725,Yes,1.0,1,1
7726,Yes,0.8,1,1
7727,No,0.2,0,2
7728,No,0.6,0,0
7729,Yes,0.9,1,1
7730,Yes,0.9,1,1
7731,Yes,0.7,1,1
7732,Yes,0.6,1,1
7733,Yes,0.6,1,1
7734,No,0.8,0,0
7735,No,0.4,0,2
7736,No,0.6,0,0
7737,Yes,0.8,1,1
7738,Yes,0.3,1,1
7739,Yes,0.3,1,1
7740,No,0.5,0,2
7741,No,0.7,0,0
7742,No,0.9,0,0
7743,No,0.4,0,2
7744,No,0.2,0,2
7745,Yes,0.6,1,1
7746,Yes,0.9,1,1
7747,No,1.0,0,0
7748,No,0.1,0,2
7749,No,0.4,0,2
7750,Yes,0.6,1,1
7751,Yes,0.6,1,1
7752,No,0.3,0,2
7753,No,0.4,0,2
7754,No,0.6,0,0
7755,No,0.8,0,0
7756,No,0.3,0,2
7757,Yes,0.6,1,1
7758,Yes,0.1,1,1
7759,No,1.0,0,0
7760,Yes,0.7,1,1
7761,Yes,0.6,1,1
7762,No,0.7,0,0
7763,No,0.6,0,0
7764,Yes,0.8,1,1
7765,Yes,0.3,1,1
7766,Yes,0.1,1,1
7767,No,0.5,0,2
7768,No,0.5,0,2
7769,Yes,0.0,1,1
7770,Yes,0.9,1,1
7771,No,0.7,0,0
7772,Yes,0.1,1,1
7773,No,0.8,0,0
7774,Yes,0.7,1,1
7775,No,0.1,0,2
7776,Yes,0.8,1,1
7777,Yes,0.6,1,1
7778,Yes,0.5,1,1
7779,Yes,0.8,1,1
7780,Yes,0.8,1,1
7781,No,0.5,0,2
7782,No,0.3,0,2
7783,Yes,0.1,1,1
7784,Yes,0.1,1,1
7785,Yes,0.1,1,1
7786,No,0.4,0,2
7787,Yes,0.6,1,1
7788,Yes,0.8,1,1
7789,Yes,0.9,1,1
7790,Yes,0.2,1,1
7791,Yes,0.1,1,1
7792,No,0.3,0,2
7793,Yes,0.8,1,1
7794,No,0.6,0,0
7795,Yes,0.2,1,1
7796,No,0.0,0,2
7797,No,1.0,0,0
7798,Yes,0.4,1,1
7799,Yes,0.4,1,1
7800,No,0.6,0,0
7801,No,0.3,0,2
7802,No,0.9,0,0
7803,No,0.9,0,0
7804,No,0.4,0,2
7805,No,0.4,0,2
7806,No,0.5,0,2
7807,No,0.3,0,2
7808,Yes,0.9,1,1
7809,Yes,0.4,1,1
7810,Yes,0.3,1,1
7811,No,0.7,0,0
7812,Yes,0.7,1,1
7813,No,0.3,0,2
7814,Yes,0.2,1,1
7815,No,0.9,0,0
7816,Yes,0.4,1,1
7817,Yes,0.7,1,1
7818,Yes,0.5,1,1
7819,Yes,0.7,1,1
7820,No,0.3,0,2
7821,Yes,0.6,1,1
7822,Yes,0.5,1,1
7823,Yes,0.9,1,1
7824,Yes,0.9,1,1
7825,No,0.2,0,2
7826,No,0.2,0,2
7827,Yes,0.8,1,1
7828,Yes,0.6,1,1
7829,No,0.1,0,2
7830,Yes,0.5,1,1
7831,Yes,0.9,1,1
7832,Yes,0.9,1,1
7833,Yes,0.2,1,1
7834,No,0.6,0,0
7835,No,1.0,0,0
7836,Yes,0.9,1,1
7837,Yes,0.7,1,1
7838,Yes,0.5,1,1
7839,No,0.5,0,2
7840,No,0.1,0,2
7841,Yes,0.3,1,1
7842,No,0.7,0,0
7843,No,0.7,0,0
7844,Yes,0.9,1,1
7845,Yes,0.0,1,1
7846,Yes,0.4,1,1
7847,No,0.1,0,2
7848,No,0.5,0,2
7849,Yes,0.3,1,1
7850,Yes,0.7,1,1
7851,Yes,0.5,1,1
7852,Yes,0.8,1,1
7853,No,0.9,0,0
7854,No,0.8,0,0
7855,Yes,0.6,1,1
7856,Yes,0.9,1,1
7857,No,0.7,0,0
7858,No,1.0,0,0
7859,Yes,0.0,1,1
7860,Yes,1.0,1,1
7861,Yes,0.2,1,1
7862,Yes,0.7,1,1
7863,Yes,0.7,1,1
7864,Yes,0.7,1,1
7865,No,0.7,0,0
7866,No,0.8,0,0
7867,Yes,1.0,1,1
7868,No,0.1,0,2
7869,No,0.7,0,0
7870,No,0.7,0,0
7871,Yes,0.6,1,1
7872,Yes,0.7,1,1
7873,Yes,0.6,1,1
7874,Yes,0.8,1,1
7875,No,0.3,0,2
7876,Yes,0.5,1,1
7877,No,0.1,0,2
7878,No,0.9,0,0
7879,Yes,0.6,1,1
7880,No,0.7,0,0
7881,No,0.1,0,2
7882,No,0.6,0,0
7883,No,0.8,0,0
7884,No,0.5,0,2
7885,No,0.6,0,0
7886,No,0.1,0,2
7887,No,0.9,0,0
7888,Yes,0.6,1,1
7889,No,1.0,0,0
7890,Yes,0.9,1,1
7891,Yes,0.6,1,1
7892,Yes,1.0,1,1
7893,Yes,0.3,1,1
7894,Yes,0.7,1,1
7895,No,0.5,0,2
7896,Yes,0.2,1,1
7897,Yes,0.6,1,1
7898,Yes,0.3,1,1
7899,Yes,0.7,1,1
7900,Yes,0.6,1,1
7901,Yes,0.2,1,1
7902,No,0.5,0,2
7903,Yes,0.3,1,1
7904,Yes,1.0,1,1
7905,Yes,0.3,1,1
7906,No,0.6,0,0
7907,No,0.9,0,0
7908,Yes,0.7,1,1
7909,No,0.7,0,0
7910,Yes,0.6,1,1
7911,No,1.0,0,0
7912,Yes,0.4,1,1
7913,No,0.3,0,2
7914,Yes,0.7,1,1
7915,Yes,1.0,1,1
7916,Yes,0.9,1,1
7917,Yes,0.1,1,1
7918,Yes,0.7,1,1
7919,No,0.8,0,0
7920,Yes,0.7,1,1
7921,No,0.1,0,2
7922,No,0.7,0,0
7923,No,0.6,0,0
7924,No,0.8,0,0
7925,No,0.4,0,2
7926,No,0.6,0,0
7927,Yes,0.6,1,1
7928,No,0.9,0,0
7929,Yes,0.6,1,1
7930,No,0.9,0,0
7931,No,0.4,0,2
7932,No,1.0,0,0
7933,No,0.5,0,2
7934,No,0.8,0,0
7935,Yes,0.4,1,1
7936,Yes,0.5,1,1
7937,No,0.4,0,2
7938,Yes,0.9,1,1
7939,Yes,0.4,1,1
7940,Yes,0.3,1,1
7941,No,1.0,0,0
7942,No,0.4,0,2
7943,No,0.3,0,2
7944,Yes,0.1,1,1
7945,Yes,0.7,1,1
7946,No,0.7,0,0
7947,Yes,0.4,1,1
7948,Yes,0.5,1,1
7949,No,0.6,0,0
7950,No,0.8,0,0
7951,No,0.8,0,0
7952,Yes,0.5,1,1
7953,Yes,0.6,1,1
7954,No,0.5,0,2
7955,No,0.6,0,0
7956,No,0.4,0,2
7957,No,0.9,0,0
7958,No,0.4,0,2
7959,No,0.6,0,0
7960,Yes,0.0,1,1
7961,Yes,0.8,1,1
7962,No,0.5,0,2
7963,Yes,1.0,1,1
7964,Yes,0.7,1,1
7965,No,0.4,0,2
7966,No,0.9,0,0
7967,No,0.9,0,0
7968,Yes,0.6,1,1
7969,No,0.6,0,0
7970,Yes,0.6,1,1
7971,Yes,0.7,1,1
7972,Yes,0.6,1,1
7973,Yes,0.3,1,1
7974,No,0.4,0,2
7975,No,0.5,0,2
7976,No,0.5,0,2
7977,Yes,0.5,1,1
7978,No,0.4,0,2
7979,Yes,0.8,1,1
7980,No,0.3,0,2
7981,Yes,0.7,1,1
7982,Yes,0.9,1,1
7983,No,0.6,0,0
7984,Yes,0.9,1,1
7985,No,0.3,0,2
7986,No,1.0,0,0
7987,No,0.4,0,2
7988,Yes,0.3,1,1
7989,No,0.1,0,2
7990,No,0.5,0,2
7991,Yes,0.7,1,1
7992,No,0.5,0,2
7993,No,0.6,0,0
7994,Yes,0.6,1,1
7995,No,0.6,0,0
7996,No,0.6,0,0
7997,No,1.0,0,0
7998,Yes,0.0,1,1
7999,No,0.7,0,0
8000,No,0.8,0,0
8001,Yes,1.0,1,1
8002,Yes,0.2,1,1
8003,Yes,0.6,1,1
8004,Yes,0.7,1,1
8005,No,0.5,0,2
8006,No,0.7,0,0
8007,Yes,0.6,1,1
8008,Yes,0.0,1,1
8009,Yes,0.6,1,1
8010,Yes,0.6,1,1
8011,Yes,0.5,1,1
8012,Yes,0.7,1,1
8013,No,0.7,0,0
8014,Yes,0.7,1,1
8015,No,0.6,0,0
8016,No,0.5,0,2
8017,Yes,0.7,1,1
8018,No,0.6,0,0
8019,Yes,0.9,1,1
8020,No,0.4,0,2
8021,Yes,1.0,1,1
8022,No,0.0,0,2
8023,Yes,0.6,1,1
8024,Yes,0.8,1,1
8025,No,0.8,0,0
8026,No,1.0,0,0
8027,Yes,0.9,1,1
8028,No,0.2,0,2
8029,Yes,0.8,1,1
8030,Yes,0.6,1,1
8031,No,0.2,0,2
8032,Yes,0.0,1,1
8033,No,0.4,0,2
8034,No,0.0,0,2
8035,Yes,0.6,1,1
8036,Yes,0.7,1,1
8037,No,0.5,0,2
8038,No,0.7,0,0
8039,Yes,0.9,1,1
8040,No,0.5,0,2
8041,Yes,1.0,1,1
8042,No,0.8,0,0
8043,No,0.4,0,2
8044,Yes,0.8,1,1
8045,No,0.5,0,2
8046,Yes,1.0,1,1
8047,Yes,0.6,1,1
8048,Yes,0.7,1,1
8049,Yes,0.6,1,1
8050,No,0.5,0,2
8051,No,0.8,0,0
8052,No,0.6,0,0
8053,Yes,0.4,1,1
8054,No,0.9,0,0
8055,No,0.4,0,2
8056,Yes,0.4,1,1
8057,No,0.4,0,2
8058,Yes,0.6,1,1
8059,Yes,0.2,1,1
8060,No,0.1,0,2
8061,No,0.5,0,2
8062,No,0.1,0,2
8063,No,0.6,0,0
8064,Yes,0.5,1,1
8065,Yes,0.6,1,1
8066,Yes,0.3,1,1
8067,Yes,0.7,1,1
8068,Yes,0.9,1,1
8069,Yes,0.4,1,1
8070,Yes,1.0,1,1
8071,No,0.6,0,0
8072,Yes,0.7,1,1
8073,Yes,0.4,1,1
8074,Yes,0.7,1,1
8075,No,0.7,0,0
8076,No,0.7,0,0
8077,Yes,0.1,1,1
8078,No,0.3,0,2
8079,Yes,0.7,1,1
8080,No,0.6,0,0
8081,No,0.2,0,2
8082,No,1.0,0,0
8083,No,0.9,0,0
8084,No,0.0,0,2
8085,Yes,0.5,1,1
8086,No,0.4,0,2
8087,No,0.9,0,0
8088,Yes,1.0,1,1
8089,No,0.7,0,0
8090,No,0.9,0,0
8091,Yes,0.7,1,1
8092,Yes,0.5,1,1
8093,Yes,0.8,1,1
8094,No,0.3,0,2
8095,Yes,0.6,1,1
8096,Yes,0.1,1,1
8097,Yes,0.1,1,1
8098,Yes,0.4,1,1
8099,No,0.6,0,0
8100,Yes,0.3,1,1
8101,Yes,0.8,1,1
8102,No,0.8,0,0
8103,Yes,0.8,1,1
8104,No,0.8,0,0
8105,Yes,0.5,1,1
8106,No,0.1,0,2
8107,No,0.6,0,0
8108,Yes,0.8,1,1
8109,Yes,0.7,1,1
8110,Yes,0.5,1,1
8111,No,0.7,0,0
8112,No,0.8,0,0
8113,Yes,0.4,1,1
8114,No,0.1,0,2
8115,Yes,0.7,1,1
8116,Yes,0.6,1,1
8117,No,0.7,0,0
8118,Yes,0.7,1,1
8119,Yes,0.6,1,1
8120,No,0.6,0,0
8121,No,0.4,0,2
8122,Yes,0.6,1,1
8123,Yes,0.7,1,1
8124,No,0.8,0,0
8125,Yes,0.5,1,1
8126,Yes,0.9,1,1
8127,No,0.7,0,0
8128,Yes,0.6,1,1
8129,No,0.9,0,0
8130,No,1.0,0,0
8131,No,0.2,0,2
8132,No,0.5,0,2
8133,Yes,0.8,1,1
8134,Yes,0.4,1,1
8135,No,0.4,0,2
8136,No,0.9,0,0
8137,No,0.6,0,0
8138,No,0.8,0,0
8139,No,0.1,0,2
8140,No,0.8,0,0
8141,No,0.5,0,2
8142,Yes,0.4,1,1
8143,No,0.7,0,0
8144,Yes,0.7,1,1
8145,No,0.7,0,0
8146,No,0.4,0,2
8147,Yes,0.6,1,1
8148,No,0.8,0,0
8149,Yes,0.7,1,1
8150,No,0.8,0,0
8151,Yes,0.4,1,1
8152,No,0.9,0,0
8153,Yes,1.0,1,1
8154,Yes,0.4,1,1
8155,No,0.8,0,0
8156,No,0.8,0,0
8157,Yes,0.6,1,1
8158,Yes,0.4,1,1
8159,Yes,0.6,1,1
8160,No,0.6,0,0
8161,Yes,0.6,1,1
8162,Yes,0.3,1,1
8163,Yes,0.1,1,1
8164,Yes,0.9,1,1
8165,No,1.0,0,0
8166,Yes,0.3,1,1
8167,Yes,0.1,1,1
8168,No,0.7,0,0
8169,No,0.7,0,0
8170,No,0.3,0,2
8171,Yes,0.2,1,1
8172,No,0.8,0,0
8173,Yes,0.4,1,1
8174,Yes,0.5,1,1
8175,No,0.4,0,2
8176,Yes,0.7,1,1
8177,No,0.6,0,0
8178,No,0.7,0,0
8179,No,0.4,0,2
8180,Yes,1.0,1,1
8181,Yes,0.9,1,1
8182,No,0.6,0,0
8183,Yes,0.7,1,1
8184,No,0.7,0,0
8185,Yes,0.7,1,1
8186,Yes,0.7,1,1
8187,No,0.9,0,0
8188,No,0.6,0,0
8189,No,0.4,0,2
8190,No,0.7,0,0
8191,Yes,1.0,1,1
8192,No,0.9,0,0
8193,No,0.7,0,0
8194,Yes,0.7,1,1
8195,No,0.1,0,2
8196,No,0.6,0,0
8197,No,0.2,0,2
8198,No,0.6,0,0
8199,No,0.0,0,2
8200,Yes,0.4,1,1
8201,No,0.8,0,0
8202,No,0.8,0,0
8203,No,1.0,0,0
8204,No,0.4,0,2
8205,Yes,0.4,1,1
8206,Yes,0.5,1,1
8207,Yes,0.7,1,1
8208,Yes,0.9,1,1
8209,No,0.4,0,2
8210,Yes,0.8,1,1
8211,No,0.5,0,2
8212,Yes,0.3,1,1
8213,No,0.5,0,2
8214,Yes,0.4,1,1
8215,Yes,0.4,1,1
8216,Yes,0.5,1,1
8217,No,0.4,0,2
8218,No,0.7,0,0
8219,No,0.6,0,0
8220,No,0.4,0,2
8221,Yes,0.4,1,1
8222,No,0.4,0,2
8223,Yes,0.4,1,1
8224,No,1.0,0,0
8225,Yes,1.0,1,1
8226,No,0.6,0,0
8227,No,0.8,0,0
8228,Yes,0.5,1,1
8229,Yes,0.0,1,1
8230,Yes,0.2,1,1
8231,Yes,0.7,1,1
8232,Yes,1.0,1,1
8233,Yes,0.8,1,1
8234,No,0.8,0,0
8235,No,0.4,0,2
8236,No,0.8,0,0
8237,No,0.7,0,0
8238,No,1.0,0,0
8239,No,0.2,0,2
8240,Yes,0.3,1,1
8241,No,0.4,0,2
8242,Yes,0.6,1,1
8243,No,0.9,0,0
8244,Yes,0.5,1,1
8245,Yes,0.5,1,1
8246,No,0.4,0,2
8247,Yes,0.6,1,1
8248,Yes,0.4,1,1
8249,No,0.5,0,2
8250,No,0.6,0,0
8251,Yes,0.6,1,1
8252,No,0.7,0,0
8253,Yes,0.4,1,1
8254,Yes,0.0,1,1
8255,No,0.7,0,0
8256,Yes,0.7,1,1
8257,Yes,0.6,1,1
8258,No,0.7,0,0
8259,No,1.0,0,0
8260,No,0.6,0,0
8261,Yes,0.4,1,1
8262,Yes,0.3,1,1
8263,Yes,0.7,1,1
8264,Yes,0.7,1,1
8265,Yes,0.9,1,1
8266,Yes,0.4,1,1
8267,Yes,0.3,1,1
8268,No,0.6,0,0
8269,Yes,0.9,1,1
8270,No,0.7,0,0
8271,Yes,0.9,1,1
8272,No,0.0,0,2
8273,Yes,0.4,1,1
8274,No,0.5,0,2
8275,Yes,0.2,1,1
8276,No,0.7,0,0
8277,Yes,0.7,1,1
8278,No,0.8,0,0
8279,No,0.6,0,0
8280,Yes,0.4,1,1
8281,Yes,0.1,1,1
8282,Yes,0.4,1,1
8283,No,0.4,0,2
8284,Yes,0.7,1,1
8285,No,0.6,0,0
8286,Yes,0.0,1,1
8287,No,0.5,0,2
8288,Yes,0.7,1,1
8289,Yes,0.9,1,1
8290,No,0.4,0,2
8291,No,0.7,0,0
8292,No,0.9,0,0
8293,No,0.8,0,0
8294,Yes,0.8,1,1
8295,No,0.4,0,2
8296,Yes,0.2,1,1
8297,Yes,0.4,1,1
8298,No,0.7,0,0
8299,No,0.5,0,2
8300,Yes,0.8,1,1
8301,No,0.4,0,2
8302,Yes,0.1,1,1
8303,No,0.6,0,0
8304,Yes,0.4,1,1
8305,No,0.2,0,2
8306,Yes,0.5,1,1
8307,Yes,0.2,1,1
8308,Yes,0.7,1,1
8309,Yes,0.7,1,1
8310,No,0.5,0,2
8311,Yes,0.7,1,1
8312,Yes,0.6,1,1
8313,No,0.3,0,2
8314,No,0.7,0,0
8315,No,0.2,0,2
8316,No,1.0,0,0
8317,No,0.6,0,0
8318,No,0.6,0,0
8319,Yes,0.5,1,1
8320,Yes,0.3,1,1
8321,Yes,0.7,1,1
8322,Yes,0.6,1,1
8323,Yes,0.4,1,1
8324,No,0.3,0,2
8325,No,0.9,0,0
8326,No,0.9,0,0
8327,Yes,0.7,1,1
8328,No,0.6,0,0
8329,Yes,0.7,1,1
8330,No,0.6,0,0
8331,No,0.5,0,2
8332,Yes,0.6,1,1
8333,Yes,0.6,1,1
8334,Yes,0.6,1,1
8335,No,0.3,0,2
8336,Yes,0.4,1,1
8337,No,0.8,0,0
8338,No,1.0,0,0
8339,Yes,0.2,1,1
8340,No,0.5,0,2
8341,No,0.5,0,2
8342,No,1.0,0,0
8343,No,0.8,0,0
8344,Yes,0.6,1,1
8345,No,0.5,0,2
8346,Yes,0.7,1,1
8347,No,0.8,0,0
8348,Yes,0.9,1,1
8349,No,0.1,0,2
8350,Yes,0.4,1,1
8351,No,0.8,0,0
8352,Yes,0.9,1,1
8353,Yes,0.8,1,1
8354,No,0.9,0,0
8355,No,0.8,0,0
8356,Yes,0.4,1,1
8357,Yes,0.2,1,1
8358,Yes,0.0,1,1
8359,No,0.5,0,2
8360,No,0.8,0,0
8361,No,0.7,0,0
8362,Yes,0.7,1,1
8363,No,0.0,0,2
8364,Yes,0.1,1,1
8365,Yes,0.3,1,1
8366,Yes,0.6,1,1
8367,No,0.8,0,0
8368,Yes,0.9,1,1
8369,No,0.5,0,2
8370,No,0.7,0,0
8371,No,0.8,0,0
8372,No,0.3,0,2
8373,No,0.7,0,0
8374,Yes,0.6,1,1
8375,No,0.8,0,0
8376,Yes,0.5,1,1
8377,Yes,0.4,1,1
8378,No,0.1,0,2
8379,No,0.3,0,2
8380,No,0.0,0,2
8381,Yes,0.9,1,1
8382,No,0.7,0,0
8383,Yes,1.0,1,1
8384,No,0.9,0,0
8385,No,0.9,0,0
8386,Yes,0.5,1,1
8387,Yes,0.5,1,1
8388,No,0.9,0,0
8389,Yes,0.6,1,1
8390,No,0.5,0,2
8391,No,0.3,0,2
8392,No,0.4,0,2
8393,Yes,0.1,1,1
8394,No,0.6,0,0
8395,Yes,0.6,1,1
8396,Yes,0.2,1,1
8397,No,0.8,0,0
8398,No,0.8,0,0
8399,No,0.8,0,0
8400,No,0.4,0,2
8401,Yes,0.3,1,1
8402,Yes,0.4,1,1
8403,No,0.9,0,0
8404,No,1.0,0,0
8405,No,0.7,0,0
8406,Yes,0.8,1,1
8407,No,0.8,0,0
8408,No,0.8,0,0
8409,Yes,0.9,1,1
8410,No,0.3,0,2
8411,No,0.6,0,0
8412,No,0.7,0,0
8413,Yes,0.8,1,1
8414,Yes,0.2,1,1
8415,No,0.3,0,2
8416,No,0.0,0,2
8417,Yes,0.9,1,1
8418,No,0.4,0,2
8419,Yes,0.7,1,1
8420,Yes,0.1,1,1
8421,Yes,0.3,1,1
8422,Yes,0.5,1,1
8423,No,0.7,0,0
8424,Yes,0.6,1,1
8425,Yes,0.5,1,1
8426,No,0.4,0,2
8427,Yes,0.4,1,1
8428,No,0.0,0,2
8429,Yes,0.5,1,1
8430,No,0.8,0,0
8431,Yes,0.7,1,1
8432,No,0.6,0,0
8433,No,0.5,0,2
8434,No,0.4,0,2
8435,No,0.9,0,0
8436,No,0.8,0,0
8437,Yes,0.7,1,1
8438,Yes,0.9,1,1
8439,No,0.9,0,0
8440,No,0.7,0,0
8441,Yes,0.5,1,1
8442,No,0.2,0,2
8443,No,0.6,0,0
8444,No,0.7,0,0
8445,No,0.6,0,0
8446,No,0.9,0,0
8447,Yes,0.6,1,1
8448,No,0.9,0,0
8449,No,0.7,0,0
8450,No,0.5,0,2
8451,No,0.9,0,0
8452,Yes,0.5,1,1
8453,Yes,0.7,1,1
8454,No,0.7,0,0
8455,No,0.6,0,0
8456,No,0.7,0,0
8457,Yes,0.7,1,1
8458,No,0.4,0,2
8459,No,0.6,0,0
8460,No,0.8,0,0
8461,No,0.5,0,2
8462,Yes,0.4,1,1
8463,No,0.3,0,2
8464,No,0.7,0,0
8465,No,0.7,0,0
8466,Yes,0.7,1,1
8467,No,0.1,0,2
8468,Yes,0.7,1,1
8469,Yes,0.4,1,1
8470,Yes,0.7,1,1
8471,Yes,0.6,1,1
8472,No,0.6,0,0
8473,Yes,0.6,1,1
8474,No,0.7,0,0
8475,No,0.4,0,2
8476,Yes,0.9,1,1
8477,No,0.7,0,0
8478,Yes,0.7,1,1
8479,Yes,0.7,1,1
8480,No,0.7,0,0
8481,No,0.3,0,2
8482,No,0.3,0,2
8483,No,0.3,0,2
8484,Yes,1.0,1,1
8485,Yes,0.6,1,1
8486,Yes,0.4,1,1
8487,No,1.0,0,0
8488,Yes,0.8,1,1
8489,No,0.4,0,2
8490,Yes,0.4,1,1
8491,No,0.9,0,0
8492,Yes,0.1,1,1
8493,No,1.0,0,0
8494,No,0.6,0,0
8495,Yes,0.7,1,1
8496,No,0.1,0,2
8497,No,0.6,0,0
8498,Yes,0.3,1,1
8499,Yes,0.2,1,1
8500,No,0.6,0,0
8501,No,0.2,0,2
8502,Yes,0.4,1,1
8503,Yes,0.9,1,1
8504,Yes,0.1,1,1
8505,Yes,0.9,1,1
8506,No,1.0,0,0
8507,Yes,0.1,1,1
8508,No,0.7,0,0
8509,No,0.6,0,0
8510,No,0.8,0,0
8511,No,0.5,0,2
8512,No,0.8,0,0
8513,Yes,0.0,1,1
8514,No,0.7,0,0
8515,No,0.5,0,2
8516,Yes,0.7,1,1
8517,No,0.3,0,2
8518,No,0.6,0,0
8519,Yes,0.9,1,1
8520,Yes,0.3,1,1
8521,No,0.1,0,2
8522,Yes,0.5,1,1
8523,Yes,0.7,1,1
8524,No,0.2,0,2
8525,No,0.5,0,2
8526,No,0.9,0,0
8527,No,0.3,0,2
8528,Yes,0.9,1,1
8529,Yes,0.7,1,1
8530,Yes,0.9,1,1
8531,No,0.6,0,0
8532,Yes,0.5,1,1
8533,Yes,0.3,1,1
8534,No,0.6,0,0
8535,Yes,0.7,1,1
8536,Yes,0.6,1,1
8537,No,0.7,0,0
8538,Yes,0.7,1,1
8539,No,0.8,0,0
8540,No,0.2,0,2
8541,No,0.7,0,0
8542,No,0.5,0,2
8543,No,0.9,0,0
8544,No,0.4,0,2
8545,Yes,0.8,1,1
8546,No,0.9,0,0
8547,Yes,0.7,1,1
8548,No,0.7,0,0
8549,No,0.3,0,2
8550,Yes,1.0,1,1
8551,No,0.3,0,2
8552,No,0.4,0,2
8553,Yes,0.7,1,1
8554,Yes,0.4,1,1
8555,No,0.3,0,2
8556,No,0.4,0,2
8557,Yes,0.9,1,1
8558,Yes,0.7,1,1
8559,Yes,0.4,1,1
8560,No,0.4,0,2
8561,Yes,0.7,1,1
8562,No,0.7,0,0
8563,Yes,0.6,1,1
8564,No,0.1,0,2
8565,Yes,0.7,1,1
8566,Yes,0.5,1,1
8567,Yes,0.8,1,1
8568,Yes,0.4,1,1
8569,Yes,0.8,1,1
8570,No,0.6,0,0
8571,Yes,0.5,1,1
8572,No,0.7,0,0
8573,Yes,0.5,1,1
8574,No,0.7,0,0
8575,Yes,0.7,1,1
8576,Yes,0.5,1,1
8577,No,0.8,0,0
8578,No,0.8,0,0
8579,Yes,0.5,1,1
8580,Yes,0.7,1,1
8581,No,0.7,0,0
8582,Yes,0.6,1,1
8583,No,0.8,0,0
8584,Yes,0.7,1,1
8585,Yes,0.4,1,1
8586,No,0.7,0,0
8587,No,0.7,0,0
8588,Yes,0.6,1,1
8589,No,0.6,0,0
8590,No,0.3,0,2
8591,Yes,1.0,1,1
8592,No,1.0,0,0
8593,No,0.7,0,0
8594,Yes,0.6,1,1
8595,No,0.5,0,2
8596,No,1.0,0,0
8597,No,0.4,0,2
8598,No,0.4,0,2
8599,No,0.9,0,0
8600,Yes,0.9,1,1
8601,No,0.0,0,2
8602,No,0.4,0,2
8603,No,0.7,0,0
8604,No,0.6,0,0
8605,No,0.1,0,2
8606,Yes,0.8,1,1
8607,Yes,0.4,1,1
8608,Yes,0.3,1,1
8609,No,0.3,0,2
8610,Yes,0.7,1,1
8611,No,0.4,0,2
8612,No,0.8,0,0
8613,Yes,0.9,1,1
8614,Yes,0.5,1,1
8615,No,0.7,0,0
8616,Yes,0.0,1,1
8617,Yes,0.7,1,1
8618,No,0.3,0,2
8619,Yes,0.5,1,1
8620,Yes,0.1,1,1
8621,Yes,0.8,1,1
8622,Yes,0.7,1,1
8623,Yes,0.6,1,1
8624,Yes,0.2,1,1
8625,Yes,0.8,1,1
8626,Yes,0.9,1,1
8627,No,0.8,0,0
8628,Yes,0.9,1,1
8629,No,0.9,0,0
8630,No,0.0,0,2
8631,Yes,0.6,1,1
8632,Yes,0.6,1,1
8633,No,0.4,0,2
8634,Yes,0.7,1,1
8635,Yes,0.4,1,1
8636,Yes,1.0,1,1
8637,No,0.3,0,2
8638,Yes,0.4,1,1
8639,No,0.5,0,2
8640,Yes,0.3,1,1
8641,Yes,0.7,1,1
8642,No,0.0,0,2
8643,Yes,0.5,1,1
8644,Yes,0.2,1,1
8645,No,0.5,0,2
8646,Yes,0.6,1,1
8647,Yes,0.8,1,1
8648,Yes,0.2,1,1
8649,Yes,0.3,1,1
8650,No,0.3,0,2
8651,Yes,0.4,1,1
8652,No,1.0,0,0
8653,No,0.2,0,2
8654,No,0.9,0,0
8655,No,0.1,0,2
8656,No,1.0,0,0
8657,No,0.9,0,0
8658,No,0.6,0,0
8659,No,0.4,0,2
8660,Yes,0.5,1,1
8661,No,0.4,0,2
8662,No,0.4,0,2
8663,Yes,0.2,1,1
8664,Yes,0.8,1,1
8665,No,0.9,0,0
8666,Yes,0.3,1,1
8667,Yes,0.5,1,1
8668,Yes,0.4,1,1
8669,No,0.7,0,0
8670,Yes,0.7,1,1
8671,Yes,0.8,1,1
8672,No,0.4,0,2
8673,No,0.9,0,0
8674,Yes,0.6,1,1
8675,Yes,0.7,1,1
8676,Yes,0.8,1,1
8677,Yes,0.8,1,1
