,state,RFM_Score ,state_encoded,cluster
8067,VIC,0.7,2,1
8068,NSW,0.9,0,0
8069,QLD,0.4,1,2
8070,VIC,1.0,2,1
8071,NSW,0.6,0,0
8072,NSW,0.7,0,0
8073,NSW,0.4,0,0
8074,QLD,0.7,1,2
8075,VIC,0.7,2,1
8076,NSW,0.7,0,0
8077,VIC,0.1,2,1
8078,VIC,0.3,2,1
8079,NSW,0.7,0,0
8080,VIC,0.6,2,1
8081,QLD,0.2,1,2
8082,QLD,1.0,1,2
8083,NSW,0.9,0,0
8084,QLD,0.0,1,2
8085,NSW,0.5,0,0
8086,NSW,0.4,0,0
8087,VIC,0.9,2,1
8088,NSW,1.0,0,0
8089,QLD,0.7,1,2
8090,VIC,0.9,2,1
8091,NSW,0.7,0,0
8092,QLD,0.5,1,2
8093,NSW,0.8,0,0
8094,NSW,0.3,0,0
8095,QLD,0.6,1,2
8096,NSW,0.1,0,0
8097,NSW,0.1,0,0
8098,NSW,0.4,0,0
8099,QLD,0.6,1,2
8100,NSW,0.3,0,0
8101,QLD,0.8,1,2
8102,NSW,0.8,0,0
8103,QLD,0.8,1,2
8104,VIC,0.8,2,1
8105,VIC,0.5,2,1
8106,VIC,0.1,2,1
8107,NSW,0.6,0,0
8108,VIC,0.8,2,1
8109,NSW,0.7,0,0
8110,NSW,0.5,0,0
8111,NSW,0.7,0,0
8112,QLD,0.8,1,2
8113,NSW,0.4,0,0
8114,NSW,0.1,0,0
8115,NSW,0.7,0,0
8116,NSW,0.6,0,0
8117,QLD,0.7,1,2
8118,NSW,0.7,0,0
8119,NSW,0.6,0,0
8120,NSW,0.6,0,0
8121,VIC,0.4,2,1
8122,QLD,0.6,1,2
8123,NSW,0.7,0,0
8124,NSW,0.8,0,0
8125,QLD,0.5,1,2
8126,NSW,0.9,0,0
8127,QLD,0.7,1,2
8128,VIC,0.6,2,1
8129,VIC,0.9,2,1
8130,NSW,1.0,0,0
8131,NSW,0.2,0,0
8132,NSW,0.5,0,0
8133,VIC,0.8,2,1
8134,NSW,0.4,0,0
8135,NSW,0.4,0,0
8136,VIC,0.9,2,1
8137,VIC,0.6,2,1
8138,QLD,0.8,1,2
8139,QLD,0.1,1,2
8140,NSW,0.8,0,0
8141,VIC,0.5,2,1
8142,QLD,0.4,1,2
8143,VIC,0.7,2,1
8144,NSW,0.7,0,0
8145,VIC,0.7,2,1
8146,NSW,0.4,0,0
8147,NSW,0.6,0,0
8148,NSW,0.8,0,0
8149,NSW,0.7,0,0
8150,NSW,0.8,0,0
8151,QLD,0.4,1,2
8152,VIC,0.9,2,1
8153,VIC,1.0,2,1
8154,NSW,0.4,0,0
8155,QLD,0.8,1,2
8156,QLD,0.8,1,2
8157,NSW,0.6,0,0
8158,VIC,0.4,2,1
8159,QLD,0.6,1,2
8160,VIC,0.6,2,1
8161,QLD,0.6,1,2
8162,NSW,0.3,0,0
8163,VIC,0.1,2,1
8164,QLD,0.9,1,2
8165,VIC,1.0,2,1
8166,NSW,0.3,0,0
8167,VIC,0.1,2,1
8168,VIC,0.7,2,1
8169,QLD,0.7,1,2
8170,VIC,0.3,2,1
8171,QLD,0.2,1,2
8172,QLD,0.8,1,2
8173,NSW,0.4,0,0
8174,VIC,0.5,2,1
8175,NSW,0.4,0,0
8176,NSW,0.7,0,0
8177,NSW,0.6,0,0
8178,QLD,0.7,1,2
8179,VIC,0.4,2,1
8180,NSW,1.0,0,0
8181,VIC,0.9,2,1
8182,NSW,0.6,0,0
8183,NSW,0.7,0,0
8184,QLD,0.7,1,2
8185,NSW,0.7,0,0
8186,VIC,0.7,2,1
8187,VIC,0.9,2,1
8188,QLD,0.6,1,2
8189,VIC,0.4,2,1
8190,QLD,0.7,1,2
8191,NSW,1.0,0,0
8192,VIC,0.9,2,1
8193,NSW,0.7,0,0
8194,NSW,0.7,0,0
8195,NSW,0.1,0,0
8196,NSW,0.6,0,0
8197,VIC,0.2,2,1
8198,VIC,0.6,2,1
8199,NSW,0.0,0,0
8200,QLD,0.4,1,2
8201,NSW,0.8,0,0
8202,NSW,0.8,0,0
8203,VIC,1.0,2,1
8204,NSW,0.4,0,0
8205,VIC,0.4,2,1
8206,NSW,0.5,0,0
8207,NSW,0.7,0,0
8208,VIC,0.9,2,1
8209,NSW,0.4,0,0
8210,VIC,0.8,2,1
8211,NSW,0.5,0,0
8212,NSW,0.3,0,0
8213,QLD,0.5,1,2
8214,NSW,0.4,0,0
8215,NSW,0.4,0,0
8216,NSW,0.5,0,0
8217,NSW,0.4,0,0
8218,VIC,0.7,2,1
8219,NSW,0.6,0,0
8220,NSW,0.4,0,0
8221,VIC,0.4,2,1
8222,QLD,0.4,1,2
8223,QLD,0.4,1,2
8224,NSW,1.0,0,0
8225,NSW,1.0,0,0
8226,NSW,0.6,0,0
8227,NSW,0.8,0,0
8228,QLD,0.5,1,2
8229,VIC,0.0,2,1
8230,VIC,0.2,2,1
8231,VIC,0.7,2,1
8232,NSW,1.0,0,0
8233,VIC,0.8,2,1
8234,QLD,0.8,1,2
8235,NSW,0.4,0,0
8236,NSW,0.8,0,0
8237,VIC,0.7,2,1
8238,NSW,1.0,0,0
8239,VIC,0.2,2,1
8240,VIC,0.3,2,1
8241,NSW,0.4,0,0
8242,NSW,0.6,0,0
8243,NSW,0.9,0,0
8244,QLD,0.5,1,2
8245,QLD,0.5,1,2
8246,NSW,0.4,0,0
8247,NSW,0.6,0,0
8248,NSW,0.4,0,0
8249,VIC,0.5,2,1
8250,QLD,0.6,1,2
8251,NSW,0.6,0,0
8252,QLD,0.7,1,2
8253,NSW,0.4,0,0
8254,NSW,0.0,0,0
8255,NSW,0.7,0,0
8256,NSW,0.7,0,0
8257,NSW,0.6,0,0
8258,VIC,0.7,2,1
8259,QLD,1.0,1,2
8260,NSW,0.6,0,0
8261,NSW,0.4,0,0
8262,NSW,0.3,0,0
8263,NSW,0.7,0,0
8264,NSW,0.7,0,0
8265,QLD,0.9,1,2
8266,NSW,0.4,0,0
8267,QLD,0.3,1,2
8268,VIC,0.6,2,1
8269,NSW,0.9,0,0
8270,NSW,0.7,0,0
8271,VIC,0.9,2,1
8272,VIC,0.0,2,1
8273,NSW,0.4,0,0
8274,QLD,0.5,1,2
8275,NSW,0.2,0,0
8276,NSW,0.7,0,0
8277,QLD,0.7,1,2
8278,VIC,0.8,2,1
8279,QLD,0.6,1,2
8280,VIC,0.4,2,1
8281,QLD,0.1,1,2
8282,VIC,0.4,2,1
8283,NSW,0.4,0,0
8284,VIC,0.7,2,1
8285,VIC,0.6,2,1
8286,VIC,0.0,2,1
8287,VIC,0.5,2,1
8288,NSW,0.7,0,0
8289,NSW,0.9,0,0
8290,NSW,0.4,0,0
8291,VIC,0.7,2,1
8292,NSW,0.9,0,0
8293,QLD,0.8,1,2
8294,VIC,0.8,2,1
8295,VIC,0.4,2,1
8296,NSW,0.2,0,0
8297,NSW,0.4,0,0
8298,QLD,0.7,1,2
8299,NSW,0.5,0,0
8300,QLD,0.8,1,2
8301,QLD,0.4,1,2
8302,NSW,0.1,0,0
8303,NSW,0.6,0,0
8304,NSW,0.4,0,0
8305,NSW,0.2,0,0
8306,NSW,0.5,0,0
8307,NSW,0.2,0,0
8308,NSW,0.7,0,0
8309,QLD,0.7,1,2
8310,VIC,0.5,2,1
8311,NSW,0.7,0,0
8312,NSW,0.6,0,0
8313,NSW,0.3,0,0
8314,QLD,0.7,1,2
8315,NSW,0.2,0,0
8316,QLD,1.0,1,2
8317,NSW,0.6,0,0
8318,NSW,0.6,0,0
8319,VIC,0.5,2,1
8320,QLD,0.3,1,2
8321,NSW,0.7,0,0
8322,NSW,0.6,0,0
8323,QLD,0.4,1,2
8324,QLD,0.3,1,2
8325,NSW,0.9,0,0
8326,NSW,0.9,0,0
8327,VIC,0.7,2,1
8328,VIC,0.6,2,1
8329,NSW,0.7,0,0
8330,NSW,0.6,0,0
8331,NSW,0.5,0,0
8332,QLD,0.6,1,2
8333,VIC,0.6,2,1
8334,NSW,0.6,0,0
8335,NSW,0.3,0,0
8336,QLD,0.4,1,2
8337,NSW,0.8,0,0
8338,QLD,1.0,1,2
8339,VIC,0.2,2,1
8340,NSW,0.5,0,0
8341,QLD,0.5,1,2
8342,VIC,1.0,2,1
8343,NSW,0.8,0,0
8344,NSW,0.6,0,0
8345,QLD,0.5,1,2
8346,NSW,0.7,0,0
8347,QLD,0.8,1,2
8348,VIC,0.9,2,1
8349,QLD,0.1,1,2
8350,NSW,0.4,0,0
8351,NSW,0.8,0,0
8352,NSW,0.9,0,0
8353,NSW,0.8,0,0
8354,VIC,0.9,2,1
8355,NSW,0.8,0,0
8356,QLD,0.4,1,2
8357,VIC,0.2,2,1
8358,VIC,0.0,2,1
8359,VIC,0.5,2,1
8360,QLD,0.8,1,2
8361,NSW,0.7,0,0
8362,NSW,0.7,0,0
8363,QLD,0.0,1,2
8364,NSW,0.1,0,0
8365,VIC,0.3,2,1
8366,NSW,0.6,0,0
8367,NSW,0.8,0,0
8368,VIC,0.9,2,1
8369,NSW,0.5,0,0
8370,VIC,0.7,2,1
8371,NSW,0.8,0,0
8372,VIC,0.3,2,1
8373,NSW,0.7,0,0
8374,VIC,0.6,2,1
8375,NSW,0.8,0,0
8376,VIC,0.5,2,1
8377,QLD,0.4,1,2
8378,QLD,0.1,1,2
8379,VIC,0.3,2,1
8380,NSW,0.0,0,0
8381,VIC,0.9,2,1
8382,VIC,0.7,2,1
8383,QLD,1.0,1,2
8384,NSW,0.9,0,0
8385,NSW,0.9,0,0
8386,NSW,0.5,0,0
8387,NSW,0.5,0,0
8388,VIC,0.9,2,1
8389,NSW,0.6,0,0
8390,VIC,0.5,2,1
8391,NSW,0.3,0,0
8392,VIC,0.4,2,1
8393,VIC,0.1,2,1
8394,QLD,0.6,1,2
8395,NSW,0.6,0,0
8396,NSW,0.2,0,0
8397,NSW,0.8,0,0
8398,VIC,0.8,2,1
8399,NSW,0.8,0,0
8400,NSW,0.4,0,0
8401,QLD,0.3,1,2
8402,NSW,0.4,0,0
8403,VIC,0.9,2,1
8404,VIC,1.0,2,1
8405,VIC,0.7,2,1
8406,QLD,0.8,1,2
8407,QLD,0.8,1,2
8408,NSW,0.8,0,0
8409,QLD,0.9,1,2
8410,NSW,0.3,0,0
8411,VIC,0.6,2,1
8412,QLD,0.7,1,2
8413,NSW,0.8,0,0
8414,NSW,0.2,0,0
8415,NSW,0.3,0,0
8416,VIC,0.0,2,1
8417,VIC,0.9,2,1
8418,VIC,0.4,2,1
8419,VIC,0.7,2,1
8420,QLD,0.1,1,2
8421,NSW,0.3,0,0
8422,NSW,0.5,0,0
8423,NSW,0.7,0,0
8424,NSW,0.6,0,0
8425,QLD,0.5,1,2
8426,VIC,0.4,2,1
8427,NSW,0.4,0,0
8428,VIC,0.0,2,1
8429,NSW,0.5,0,0
8430,VIC,0.8,2,1
8431,NSW,0.7,0,0
8432,QLD,0.6,1,2
8433,VIC,0.5,2,1
8434,NSW,0.4,0,0
8435,VIC,0.9,2,1
8436,NSW,0.8,0,0
8437,NSW,0.7,0,0
8438,QLD,0.9,1,2
8439,NSW,0.9,0,0
8440,NSW,0.7,0,0
8441,QLD,0.5,1,2
8442,NSW,0.2,0,0
8443,QLD,0.6,1,2
8444,NSW,0.7,0,0
8445,QLD,0.6,1,2
8446,VIC,0.9,2,1
8447,VIC,0.6,2,1
8448,QLD,0.9,1,2
8449,QLD,0.7,1,2
8450,NSW,0.5,0,0
8451,VIC,0.9,2,1
8452,QLD,0.5,1,2
8453,NSW,0.7,0,0
8454,NSW,0.7,0,0
8455,NSW,0.6,0,0
8456,NSW,0.7,0,0
8457,NSW,0.7,0,0
8458,VIC,0.4,2,1
8459,NSW,0.6,0,0
8460,QLD,0.8,1,2
8461,NSW,0.5,0,0
8462,VIC,0.4,2,1
8463,NSW,0.3,0,0
8464,VIC,0.7,2,1
8465,NSW,0.7,0,0
8466,QLD,0.7,1,2
8467,VIC,0.1,2,1
8468,NSW,0.7,0,0
8469,NSW,0.4,0,0
8470,NSW,0.7,0,0
8471,NSW,0.6,0,0
8472,NSW,0.6,0,0
8473,NSW,0.6,0,0
8474,NSW,0.7,0,0
8475,NSW,0.4,0,0
8476,NSW,0.9,0,0
8477,NSW,0.7,0,0
8478,NSW,0.7,0,0
8479,NSW,0.7,0,0
8480,NSW,0.7,0,0
8481,QLD,0.3,1,2
8482,NSW,0.3,0,0
8483,VIC,0.3,2,1
8484,NSW,1.0,0,0
8485,NSW,0.6,0,0
8486,QLD,0.4,1,2
8487,NSW,1.0,0,0
8488,QLD,0.8,1,2
8489,NSW,0.4,0,0
8490,VIC,0.4,2,1
8491,NSW,0.9,0,0
8492,QLD,0.1,1,2
8493,VIC,1.0,2,1
8494,VIC,0.6,2,1
8495,NSW,0.7,0,0
8496,QLD,0.1,1,2
8497,QLD,0.6,1,2
8498,NSW,0.3,0,0
8499,VIC,0.2,2,1
8500,NSW,0.6,0,0
8501,VIC,0.2,2,1
8502,NSW,0.4,0,0
8503,VIC,0.9,2,1
8504,QLD,0.1,1,2
8505,QLD,0.9,1,2
8506,VIC,1.0,2,1
8507,NSW,0.1,0,0
8508,NSW,0.7,0,0
8509,VIC,0.6,2,1
8510,VIC,0.8,2,1
8511,NSW,0.5,0,0
8512,NSW,0.8,0,0
8513,VIC,0.0,2,1
8514,QLD,0.7,1,2
8515,NSW,0.5,0,0
8516,QLD,0.7,1,2
8517,NSW,0.3,0,0
8518,NSW,0.6,0,0
8519,VIC,0.9,2,1
8520,NSW,0.3,0,0
8521,NSW,0.1,0,0
8522,VIC,0.5,2,1
8523,NSW,0.7,0,0
8524,QLD,0.2,1,2
8525,NSW,0.5,0,0
8526,VIC,0.9,2,1
8527,NSW,0.3,0,0
8528,QLD,0.9,1,2
8529,NSW,0.7,0,0
8530,VIC,0.9,2,1
8531,QLD,0.6,1,2
8532,NSW,0.5,0,0
8533,VIC,0.3,2,1
8534,NSW,0.6,0,0
8535,VIC,0.7,2,1
8536,QLD,0.6,1,2
8537,VIC,0.7,2,1
8538,NSW,0.7,0,0
8539,VIC,0.8,2,1
8540,NSW,0.2,0,0
8541,VIC,0.7,2,1
8542,QLD,0.5,1,2
8543,VIC,0.9,2,1
8544,NSW,0.4,0,0
8545,NSW,0.8,0,0
8546,VIC,0.9,2,1
8547,NSW,0.7,0,0
8548,NSW,0.7,0,0
8549,NSW,0.3,0,0
8550,VIC,1.0,2,1
8551,NSW,0.3,0,0
8552,NSW,0.4,0,0
8553,QLD,0.7,1,2
8554,NSW,0.4,0,0
8555,NSW,0.3,0,0
8556,QLD,0.4,1,2
8557,NSW,0.9,0,0
8558,QLD,0.7,1,2
8559,VIC,0.4,2,1
8560,NSW,0.4,0,0
8561,VIC,0.7,2,1
8562,NSW,0.7,0,0
8563,NSW,0.6,0,0
8564,VIC,0.1,2,1
8565,NSW,0.7,0,0
8566,QLD,0.5,1,2
8567,NSW,0.8,0,0
8568,VIC,0.4,2,1
8569,QLD,0.8,1,2
8570,NSW,0.6,0,0
8571,NSW,0.5,0,0
8572,VIC,0.7,2,1
8573,VIC,0.5,2,1
8574,VIC,0.7,2,1
8575,NSW,0.7,0,0
8576,NSW,0.5,0,0
8577,NSW,0.8,0,0
8578,VIC,0.8,2,1
8579,VIC,0.5,2,1
8580,NSW,0.7,0,0
8581,QLD,0.7,1,2
8582,NSW,0.6,0,0
8583,QLD,0.8,1,2
8584,QLD,0.7,1,2
8585,NSW,0.4,0,0
8586,VIC,0.7,2,1
8587,VIC,0.7,2,1
8588,VIC,0.6,2,1
8589,VIC,0.6,2,1
8590,VIC,0.3,2,1
8591,VIC,1.0,2,1
8592,QLD,1.0,1,2
8593,QLD,0.7,1,2
8594,NSW,0.6,0,0
8595,VIC,0.5,2,1
8596,QLD,1.0,1,2
8597,QLD,0.4,1,2
8598,VIC,0.4,2,1
8599,NSW,0.9,0,0
8600,QLD,0.9,1,2
8601,NSW,0.0,0,0
8602,QLD,0.4,1,2
8603,QLD,0.7,1,2
8604,NSW,0.6,0,0
8605,QLD,0.1,1,2
8606,QLD,0.8,1,2
8607,NSW,0.4,0,0
8608,NSW,0.3,0,0
8609,QLD,0.3,1,2
8610,QLD,0.7,1,2
8611,NSW,0.4,0,0
8612,NSW,0.8,0,0
8613,NSW,0.9,0,0
8614,NSW,0.5,0,0
8615,VIC,0.7,2,1
8616,NSW,0.0,0,0
8617,VIC,0.7,2,1
8618,VIC,0.3,2,1
8619,VIC,0.5,2,1
8620,NSW,0.1,0,0
8621,NSW,0.8,0,0
8622,QLD,0.7,1,2
8623,QLD,0.6,1,2
8624,NSW,0.2,0,0
8625,VIC,0.8,2,1
8626,QLD,0.9,1,2
8627,NSW,0.8,0,0
8628,NSW,0.9,0,0
8629,NSW,0.9,0,0
8630,NSW,0.0,0,0
8631,NSW,0.6,0,0
8632,NSW,0.6,0,0
8633,NSW,0.4,0,0
8634,NSW,0.7,0,0
8635,QLD,0.4,1,2
8636,QLD,1.0,1,2
8637,NSW,0.3,0,0
8638,VIC,0.4,2,1
8639,NSW,0.5,0,0
8640,NSW,0.3,0,0
8641,QLD,0.7,1,2
8642,NSW,0.0,0,0
8643,NSW,0.5,0,0
8644,QLD,0.2,1,2
8645,NSW,0.5,0,0
8646,QLD,0.6,1,2
8647,QLD,0.8,1,2
8648,NSW,0.2,0,0
8649,NSW,0.3,0,0
8650,VIC,0.3,2,1
8651,QLD,0.4,1,2
8652,VIC,1.0,2,1
8653,VIC,0.2,2,1
8654,NSW,0.9,0,0
8655,QLD,0.1,1,2
8656,QLD,1.0,1,2
8657,NSW,0.9,0,0
8658,QLD,0.6,1,2
8659,NSW,0.4,0,0
8660,NSW,0.5,0,0
8661,NSW,0.4,0,0
8662,QLD,0.4,1,2
8663,VIC,0.2,2,1
8664,VIC,0.8,2,1
8665,VIC,0.9,2,1
8666,VIC,0.3,2,1
8667,VIC,0.5,2,1
8668,QLD,0.4,1,2
8669,NSW,0.7,0,0
8670,VIC,0.7,2,1
8671,VIC,0.8,2,1
8672,QLD,0.4,1,2
8673,VIC,0.9,2,1
8674,NSW,0.6,0,0
8675,NSW,0.7,0,0
8676,VIC,0.8,2,1
8677,QLD,0.8,1,2
8678,NSW,0.8,0,0
8679,NSW,0.8,0,0
8680,VIC,0.6,2,1
8681,VIC,0.9,2,1
8682,VIC,0.2,2,1
8683,NSW,0.6,0,0
8684,NSW,0.3,0,0
8685,VIC,0.5,2,1
8686,QLD,0.7,1,2
8687,NSW,0.6,0,0
8688,QLD,0.9,1,2
8689,NSW,0.5,0,0
8690,NSW,0.6,0,0
8691,NSW,0.1,0,0
8692,VIC,0.4,2,1
8693,NSW,0.6,0,0
8694,NSW,0.7,0,0
8695,NSW,0.9,0,0
8696,QLD,0.5,1,2
8697,NSW,0.0,0,0
8698,NSW,0.5,0,0
8699,NSW,0.1,0,0
8700,NSW,0.5,0,0
8701,VIC,0.9,2,1
8702,NSW,0.2,0,0
8703,VIC,0.7,2,1
8704,NSW,0.6,0,0
8705,VIC,0.8,2,1
8706,NSW,0.9,0,0
8707,NSW,0.8,0,0
8708,NSW,0.0,0,0
8709,NSW,0.7,0,0
8710,VIC,0.9,2,1
8711,NSW,0.5,0,0
8712,NSW,0.7,0,0
8713,NSW,0.2,0,0
8714,QLD,0.6,1,2
8715,NSW,0.1,0,0
8716,VIC,0.1,2,1
8717,VIC,0.4,2,1
8718,NSW,0.4,0,0
8719,NSW,0.4,0,0
8720,VIC,0.4,2,1
8721,NSW,0.9,0,0
8722,VIC,0.6,2,1
8723,NSW,0.9,0,0
8724,NSW,0.4,0,0
8725,NSW,0.7,0,0
8726,QLD,0.6,1,2
8727,VIC,0.8,2,1
8728,NSW,0.6,0,0
8729,NSW,0.2,0,0
8730,NSW,0.4,0,0
8731,NSW,0.9,0,0
8732,VIC,0.5,2,1
8733,QLD,0.1,1,2
8734,NSW,0.4,0,0
8735,NSW,1.0,0,0
8736,QLD,0.3,1,2
8737,VIC,0.4,2,1
8738,NSW,0.1,0,0
8739,NSW,0.6,0,0
8740,NSW,1.0,0,0
8741,NSW,0.6,0,0
8742,NSW,0.7,0,0
8743,NSW,0.3,0,0
8744,NSW,0.4,0,0
8745,NSW,0.3,0,0
8746,VIC,0.5,2,1
8747,VIC,0.7,2,1
8748,NSW,0.8,0,0
8749,VIC,0.7,2,1
8750,VIC,0.3,2,1
8751,VIC,0.7,2,1
8752,QLD,0.6,1,2
8753,QLD,0.3,1,2
8754,NSW,0.2,0,0
8755,NSW,0.7,0,0
8756,NSW,0.5,0,0
8757,NSW,1.0,0,0
8758,NSW,0.7,0,0
8759,QLD,0.5,1,2
8760,NSW,0.1,0,0
8761,VIC,0.5,2,1
8762,VIC,1.0,2,1
8763,NSW,0.7,0,0
8764,NSW,0.9,0,0
8765,QLD,0.7,1,2
8766,QLD,0.9,1,2
8767,NSW,0.6,0,0
8768,NSW,0.6,0,0
8769,NSW,0.9,0,0
8770,NSW,0.6,0,0
8771,VIC,0.3,2,1
8772,QLD,0.6,1,2
8773,NSW,0.7,0,0
8774,QLD,0.6,1,2
8775,NSW,0.7,0,0
8776,NSW,0.7,0,0
8777,NSW,0.6,0,0
8778,VIC,0.7,2,1
8779,NSW,0.7,0,0
8780,QLD,0.4,1,2
8781,VIC,0.7,2,1
8782,NSW,0.5,0,0
8783,NSW,0.5,0,0
8784,VIC,0.7,2,1
8785,QLD,0.5,1,2
8786,VIC,0.5,2,1
8787,NSW,0.7,0,0
8788,VIC,0.7,2,1
8789,NSW,0.1,0,0
8790,QLD,0.8,1,2
8791,VIC,0.1,2,1
8792,QLD,0.9,1,2
8793,NSW,0.7,0,0
8794,NSW,0.3,0,0
8795,VIC,0.6,2,1
8796,NSW,0.8,0,0
8797,NSW,0.9,0,0
8798,NSW,0.5,0,0
8799,NSW,0.9,0,0
8800,VIC,0.6,2,1
8801,QLD,1.0,1,2
8802,NSW,0.9,0,0
8803,VIC,0.4,2,1
8804,QLD,1.0,1,2
8805,QLD,0.9,1,2
8806,NSW,0.7,0,0
8807,NSW,0.3,0,0
8808,NSW,0.5,0,0
8809,VIC,0.6,2,1
8810,NSW,0.7,0,0
8811,QLD,0.8,1,2
8812,VIC,0.8,2,1
8813,QLD,0.0,1,2
8814,VIC,0.7,2,1
8815,NSW,0.5,0,0
8816,NSW,0.6,0,0
8817,NSW,0.1,0,0
8818,NSW,0.5,0,0
8819,NSW,0.7,0,0
8820,VIC,0.6,2,1
8821,VIC,0.8,2,1
8822,NSW,0.7,0,0
8823,NSW,1.0,0,0
8824,NSW,0.5,0,0
8825,NSW,0.7,0,0
8826,NSW,0.8,0,0
8827,QLD,0.4,1,2
8828,QLD,0.5,1,2
8829,NSW,0.9,0,0
8830,VIC,0.9,2,1
8831,NSW,1.0,0,0
8832,VIC,1.0,2,1
8833,QLD,0.4,1,2
8834,NSW,0.3,0,0
8835,VIC,0.7,2,1
8836,QLD,0.6,1,2
8837,NSW,0.9,0,0
8838,VIC,0.8,2,1
8839,VIC,0.9,2,1
8840,QLD,0.7,1,2
8841,VIC,0.8,2,1
8842,NSW,0.7,0,0
8843,NSW,1.0,0,0
8844,NSW,0.6,0,0
8845,VIC,0.3,2,1
8846,QLD,0.4,1,2
8847,VIC,0.6,2,1
8848,VIC,0.7,2,1
8849,NSW,0.3,0,0
8850,NSW,0.7,0,0
8851,NSW,0.6,0,0
8852,NSW,0.8,0,0
8853,NSW,1.0,0,0
8854,QLD,0.3,1,2
8855,NSW,0.9,0,0
8856,NSW,0.5,0,0
8857,QLD,0.7,1,2
8858,QLD,0.9,1,2
8859,NSW,0.2,0,0
8860,NSW,0.4,0,0
8861,NSW,0.6,0,0
8862,NSW,0.2,0,0
8863,VIC,0.4,2,1
8864,NSW,0.4,0,0
8865,NSW,0.9,0,0
8866,NSW,0.2,0,0
8867,QLD,0.9,1,2
8868,NSW,0.7,0,0
8869,QLD,0.8,1,2
8870,QLD,0.1,1,2
8871,VIC,0.5,2,1
8872,VIC,0.6,2,1
8873,QLD,0.8,1,2
8874,NSW,0.6,0,0
8875,VIC,0.3,2,1
8876,NSW,0.1,0,0
8877,VIC,0.7,2,1
8878,NSW,0.7,0,0
8879,NSW,0.4,0,0
8880,NSW,0.9,0,0
8881,QLD,0.4,1,2
8882,NSW,0.5,0,0
8883,QLD,0.0,1,2
8884,VIC,0.8,2,1
8885,VIC,0.6,2,1
8886,NSW,0.7,0,0
8887,NSW,0.5,0,0
8888,VIC,1.0,2,1
8889,NSW,0.7,0,0
8890,VIC,0.0,2,1
8891,NSW,0.9,0,0
8892,QLD,0.2,1,2
8893,VIC,0.8,2,1
8894,QLD,0.6,1,2
8895,NSW,0.9,0,0
8896,VIC,0.9,2,1
8897,VIC,0.7,2,1
8898,VIC,0.7,2,1
8899,NSW,0.7,0,0
8900,NSW,0.2,0,0
8901,QLD,0.9,1,2
8902,VIC,0.9,2,1
8903,NSW,0.7,0,0
8904,NSW,0.6,0,0
8905,NSW,0.6,0,0
8906,VIC,0.6,2,1
8907,VIC,1.0,2,1
8908,QLD,0.8,1,2
8909,NSW,0.5,0,0
8910,VIC,0.4,2,1
8911,VIC,0.9,2,1
8912,VIC,0.6,2,1
8913,NSW,0.5,0,0
8914,NSW,0.8,0,0
8915,NSW,0.7,0,0
8916,NSW,0.4,0,0
8917,VIC,0.4,2,1
8918,VIC,0.9,2,1
8919,NSW,0.4,0,0
8920,NSW,0.1,0,0
8921,NSW,0.1,0,0
8922,VIC,0.9,2,1
8923,QLD,1.0,1,2
8924,NSW,0.6,0,0
8925,VIC,0.7,2,1
8926,NSW,0.9,0,0
8927,NSW,0.9,0,0
8928,NSW,0.7,0,0
8929,NSW,0.7,0,0
8930,NSW,0.8,0,0
8931,QLD,0.8,1,2
8932,QLD,1.0,1,2
8933,QLD,0.7,1,2
8934,NSW,0.7,0,0
8935,QLD,0.7,1,2
8936,NSW,0.7,0,0
8937,NSW,1.0,0,0
8938,NSW,0.6,0,0
8939,QLD,0.2,1,2
8940,NSW,1.0,0,0
8941,VIC,0.3,2,1
8942,QLD,0.7,1,2
8943,VIC,0.0,2,1
8944,QLD,0.3,1,2
8945,NSW,0.2,0,0
8946,VIC,0.9,2,1
8947,VIC,0.9,2,1
8948,NSW,0.6,0,0
8949,NSW,0.3,0,0
8950,NSW,0.9,0,0
8951,QLD,0.4,1,2
8952,QLD,0.1,1,2
8953,VIC,0.8,2,1
8954,VIC,0.3,2,1
8955,NSW,0.9,0,0
8956,VIC,0.9,2,1
8957,NSW,0.2,0,0
8958,NSW,0.7,0,0
8959,VIC,0.6,2,1
8960,VIC,0.6,2,1
8961,NSW,1.0,0,0
8962,NSW,0.7,0,0
8963,NSW,0.9,0,0
8964,NSW,0.1,0,0
8965,NSW,0.5,0,0
8966,NSW,0.5,0,0
8967,NSW,0.7,0,0
8968,NSW,0.2,0,0
8969,NSW,0.8,0,0
8970,VIC,0.5,2,1
8971,NSW,0.8,0,0
8972,NSW,0.9,0,0
8973,NSW,0.3,0,0
8974,NSW,0.7,0,0
8975,VIC,0.9,2,1
8976,VIC,0.8,2,1
8977,VIC,0.4,2,1
8978,NSW,0.6,0,0
8979,VIC,0.4,2,1
8980,NSW,1.0,0,0
8981,NSW,0.6,0,0
8982,NSW,0.6,0,0
8983,NSW,0.6,0,0
8984,NSW,0.5,0,0
8985,NSW,0.8,0,0
8986,NSW,0.3,0,0
8987,NSW,0.3,0,0
8988,QLD,0.7,1,2
8989,VIC,0.7,2,1
8990,VIC,0.6,2,1
8991,NSW,0.8,0,0
8992,VIC,0.1,2,1
8993,NSW,0.7,0,0
8994,NSW,0.7,0,0
8995,QLD,0.7,1,2
8996,NSW,0.6,0,0
8997,QLD,0.7,1,2
