,age,RFM_Score ,cluster,age_cluster_label
7976,57,0.5,2,Seniors
7977,66,0.5,2,Seniors
7978,58,0.4,2,Seniors
7979,28,0.8,1,Middle-Aged
7980,61,0.3,2,Seniors
7981,59,0.7,2,Seniors
7982,22,0.9,1,Middle-Aged
7983,50,0.6,0,Young Adults
7984,27,0.9,1,Middle-Aged
7985,46,0.3,0,Young Adults
7986,47,1.0,0,Young Adults
7987,50,0.4,0,Young Adults
7988,42,0.3,0,Young Adults
7989,25,0.1,1,Middle-Aged
7990,50,0.5,0,Young Adults
7991,46,0.7,0,Young Adults
7992,56,0.5,2,Seniors
7993,47,0.6,0,Young Adults
7994,34,0.6,1,Middle-Aged
7995,49,0.6,0,Young Adults
7996,56,0.6,2,Seniors
7997,54,1.0,2,Seniors
7998,43,0.0,0,Young Adults
7999,59,0.7,2,Seniors
8000,42,0.8,0,Young Adults
8001,47,1.0,0,Young Adults
8002,22,0.2,1,Middle-Aged
8003,43,0.6,0,Young Adults
8004,49,0.7,0,Young Adults
8005,64,0.5,2,Seniors
8006,58,0.7,2,Seniors
8007,45,0.6,0,Young Adults
8008,44,0.0,0,Young Adults
8009,24,0.6,1,Middle-Aged
8010,58,0.6,2,Seniors
8011,44,0.5,0,Young Adults
8012,38,0.7,1,Middle-Aged
8013,57,0.7,2,Seniors
8014,29,0.7,1,Middle-Aged
8015,43,0.6,0,Young Adults
8016,59,0.5,2,Seniors
8017,66,0.7,2,Seniors
8018,47,0.6,0,Young Adults
8019,34,0.9,1,Middle-Aged
8020,36,0.4,1,Middle-Aged
8021,46,1.0,0,Young Adults
8022,42,0.0,0,Young Adults
8023,48,0.6,0,Young Adults
8024,34,0.8,1,Middle-Aged
8025,45,0.8,0,Young Adults
8026,25,1.0,1,Middle-Aged
8027,48,0.9,0,Young Adults
8028,37,0.2,1,Middle-Aged
8029,69,0.8,2,Seniors
8030,64,0.6,2,Seniors
8031,40,0.2,0,Young Adults
8032,46,0.0,0,Young Adults
8033,46,0.4,0,Young Adults
8034,37,0.0,1,Middle-Aged
8035,23,0.6,1,Middle-Aged
8036,65,0.7,2,Seniors
8037,23,0.5,1,Middle-Aged
8038,39,0.7,0,Young Adults
8039,35,0.9,1,Middle-Aged
8040,45,0.5,0,Young Adults
8041,40,1.0,0,Young Adults
8042,70,0.8,2,Seniors
8043,33,0.4,1,Middle-Aged
8044,57,0.8,2,Seniors
8045,31,0.5,1,Middle-Aged
8046,63,1.0,2,Seniors
8047,37,0.6,1,Middle-Aged
8048,52,0.7,0,Young Adults
8049,59,0.6,2,Seniors
8050,35,0.5,1,Middle-Aged
8051,37,0.8,1,Middle-Aged
8052,67,0.6,2,Seniors
8053,35,0.4,1,Middle-Aged
8054,35,0.9,1,Middle-Aged
8055,37,0.4,1,Middle-Aged
8056,31,0.4,1,Middle-Aged
8057,49,0.4,0,Young Adults
8058,41,0.6,0,Young Adults
8059,40,0.2,0,Young Adults
8060,29,0.1,1,Middle-Aged
8061,45,0.5,0,Young Adults
8062,24,0.1,1,Middle-Aged
8063,59,0.6,2,Seniors
8064,69,0.5,2,Seniors
8065,28,0.6,1,Middle-Aged
8066,50,0.3,0,Young Adults
8067,68,0.7,2,Seniors
8068,34,0.9,1,Middle-Aged
8069,64,0.4,2,Seniors
8070,26,1.0,1,Middle-Aged
8071,48,0.6,0,Young Adults
8072,38,0.7,1,Middle-Aged
8073,46,0.4,0,Young Adults
8074,55,0.7,2,Seniors
8075,45,0.7,0,Young Adults
8076,38,0.7,1,Middle-Aged
8077,29,0.1,1,Middle-Aged
8078,58,0.3,2,Seniors
8079,41,0.7,0,Young Adults
8080,50,0.6,0,Young Adults
8081,35,0.2,1,Middle-Aged
8082,66,1.0,2,Seniors
8083,52,0.9,0,Young Adults
8084,32,0.0,1,Middle-Aged
8085,24,0.5,1,Middle-Aged
8086,47,0.4,0,Young Adults
8087,45,0.9,0,Young Adults
8088,42,1.0,0,Young Adults
8089,63,0.7,2,Seniors
8090,33,0.9,1,Middle-Aged
8091,45,0.7,0,Young Adults
8092,51,0.5,0,Young Adults
8093,23,0.8,1,Middle-Aged
8094,46,0.3,0,Young Adults
8095,42,0.6,0,Young Adults
8096,25,0.1,1,Middle-Aged
8097,24,0.1,1,Middle-Aged
8098,50,0.4,0,Young Adults
8099,45,0.6,0,Young Adults
8100,24,0.3,1,Middle-Aged
8101,59,0.8,2,Seniors
8102,48,0.8,0,Young Adults
8103,58,0.8,2,Seniors
8104,61,0.8,2,Seniors
8105,49,0.5,0,Young Adults
8106,60,0.1,2,Seniors
8107,42,0.6,0,Young Adults
8108,34,0.8,1,Middle-Aged
8109,65,0.7,2,Seniors
8110,59,0.5,2,Seniors
8111,56,0.7,2,Seniors
8112,63,0.8,2,Seniors
8113,47,0.4,0,Young Adults
8114,29,0.1,1,Middle-Aged
8115,49,0.7,0,Young Adults
8116,29,0.6,1,Middle-Aged
8117,49,0.7,0,Young Adults
8118,55,0.7,2,Seniors
8119,65,0.6,2,Seniors
8120,27,0.6,1,Middle-Aged
8121,48,0.4,0,Young Adults
8122,50,0.6,0,Young Adults
8123,38,0.7,1,Middle-Aged
8124,49,0.8,0,Young Adults
8125,45,0.5,0,Young Adults
8126,55,0.9,2,Seniors
8127,45,0.7,0,Young Adults
8128,57,0.6,2,Seniors
8129,33,0.9,1,Middle-Aged
8130,40,1.0,0,Young Adults
8131,48,0.2,0,Young Adults
8132,21,0.5,1,Middle-Aged
8133,65,0.8,2,Seniors
8134,60,0.4,2,Seniors
8135,28,0.4,1,Middle-Aged
8136,35,0.9,1,Middle-Aged
8137,50,0.6,0,Young Adults
8138,31,0.8,1,Middle-Aged
8139,60,0.1,2,Seniors
8140,29,0.8,1,Middle-Aged
8141,60,0.5,2,Seniors
8142,56,0.4,2,Seniors
8143,30,0.7,1,Middle-Aged
8144,29,0.7,1,Middle-Aged
8145,62,0.7,2,Seniors
8146,44,0.4,0,Young Adults
8147,33,0.6,1,Middle-Aged
8148,47,0.8,0,Young Adults
8149,54,0.7,2,Seniors
8150,47,0.8,0,Young Adults
8151,51,0.4,0,Young Adults
8152,26,0.9,1,Middle-Aged
8153,29,1.0,1,Middle-Aged
8154,61,0.4,2,Seniors
8155,21,0.8,1,Middle-Aged
8156,38,0.8,1,Middle-Aged
8157,46,0.6,0,Young Adults
8158,43,0.4,0,Young Adults
8159,41,0.6,0,Young Adults
8160,51,0.6,0,Young Adults
8161,47,0.6,0,Young Adults
8162,23,0.3,1,Middle-Aged
8163,44,0.1,0,Young Adults
8164,49,0.9,0,Young Adults
8165,45,1.0,0,Young Adults
8166,53,0.3,0,Young Adults
8167,45,0.1,0,Young Adults
8168,32,0.7,1,Middle-Aged
8169,46,0.7,0,Young Adults
8170,25,0.3,1,Middle-Aged
8171,43,0.2,0,Young Adults
8172,22,0.8,1,Middle-Aged
8173,24,0.4,1,Middle-Aged
8174,53,0.5,0,Young Adults
8175,47,0.4,0,Young Adults
8176,43,0.7,0,Young Adults
8177,30,0.6,1,Middle-Aged
8178,69,0.7,2,Seniors
8179,26,0.4,1,Middle-Aged
8180,40,1.0,0,Young Adults
8181,42,0.9,0,Young Adults
8182,59,0.6,2,Seniors
8183,44,0.7,0,Young Adults
8184,42,0.7,0,Young Adults
8185,65,0.7,2,Seniors
8186,35,0.7,1,Middle-Aged
8187,27,0.9,1,Middle-Aged
8188,45,0.6,0,Young Adults
8189,35,0.4,1,Middle-Aged
8190,69,0.7,2,Seniors
8191,56,1.0,2,Seniors
8192,53,0.9,0,Young Adults
8193,44,0.7,0,Young Adults
8194,45,0.7,0,Young Adults
8195,59,0.1,2,Seniors
8196,49,0.6,0,Young Adults
8197,62,0.2,2,Seniors
8198,68,0.6,2,Seniors
8199,45,0.0,0,Young Adults
8200,28,0.4,1,Middle-Aged
8201,46,0.8,0,Young Adults
8202,50,0.8,0,Young Adults
8203,64,1.0,2,Seniors
8204,45,0.4,0,Young Adults
8205,59,0.4,2,Seniors
8206,61,0.5,2,Seniors
8207,45,0.7,0,Young Adults
8208,24,0.9,1,Middle-Aged
8209,29,0.4,1,Middle-Aged
8210,28,0.8,1,Middle-Aged
8211,30,0.5,1,Middle-Aged
8212,44,0.3,0,Young Adults
8213,44,0.5,0,Young Adults
8214,44,0.4,0,Young Adults
8215,24,0.4,1,Middle-Aged
8216,36,0.5,1,Middle-Aged
8217,37,0.4,1,Middle-Aged
8218,57,0.7,2,Seniors
8219,38,0.6,1,Middle-Aged
8220,47,0.4,0,Young Adults
8221,64,0.4,2,Seniors
8222,23,0.4,1,Middle-Aged
8223,58,0.4,2,Seniors
8224,23,1.0,1,Middle-Aged
8225,47,1.0,0,Young Adults
8226,43,0.6,0,Young Adults
8227,49,0.8,0,Young Adults
8228,51,0.5,0,Young Adults
8229,24,0.0,1,Middle-Aged
8230,57,0.2,2,Seniors
8231,52,0.7,0,Young Adults
8232,40,1.0,0,Young Adults
8233,65,0.8,2,Seniors
8234,51,0.8,0,Young Adults
8235,59,0.4,2,Seniors
8236,30,0.8,1,Middle-Aged
8237,26,0.7,1,Middle-Aged
8238,42,1.0,0,Young Adults
8239,50,0.2,0,Young Adults
8240,37,0.3,1,Middle-Aged
8241,67,0.4,2,Seniors
8242,24,0.6,1,Middle-Aged
8243,44,0.9,0,Young Adults
8244,50,0.5,0,Young Adults
8245,49,0.5,0,Young Adults
8246,42,0.4,0,Young Adults
8247,54,0.6,2,Seniors
8248,48,0.4,0,Young Adults
8249,27,0.5,1,Middle-Aged
8250,46,0.6,0,Young Adults
8251,48,0.6,0,Young Adults
8252,35,0.7,1,Middle-Aged
8253,56,0.4,2,Seniors
8254,68,0.0,2,Seniors
8255,24,0.7,1,Middle-Aged
8256,52,0.7,0,Young Adults
8257,57,0.6,2,Seniors
8258,51,0.7,0,Young Adults
8259,41,1.0,0,Young Adults
8260,23,0.6,1,Middle-Aged
8261,42,0.4,0,Young Adults
8262,54,0.3,2,Seniors
8263,27,0.7,1,Middle-Aged
8264,27,0.7,1,Middle-Aged
8265,56,0.9,2,Seniors
8266,43,0.4,0,Young Adults
8267,34,0.3,1,Middle-Aged
8268,43,0.6,0,Young Adults
8269,40,0.9,0,Young Adults
8270,43,0.7,0,Young Adults
8271,54,0.9,2,Seniors
8272,57,0.0,2,Seniors
8273,42,0.4,0,Young Adults
8274,57,0.5,2,Seniors
8275,25,0.2,1,Middle-Aged
8276,42,0.7,0,Young Adults
8277,36,0.7,1,Middle-Aged
8278,69,0.8,2,Seniors
8279,44,0.6,0,Young Adults
8280,34,0.4,1,Middle-Aged
8281,43,0.1,0,Young Adults
8282,44,0.4,0,Young Adults
8283,29,0.4,1,Middle-Aged
8284,35,0.7,1,Middle-Aged
8285,49,0.6,0,Young Adults
8286,61,0.0,2,Seniors
8287,45,0.5,0,Young Adults
8288,53,0.7,0,Young Adults
8289,48,0.9,0,Young Adults
8290,47,0.4,0,Young Adults
8291,36,0.7,1,Middle-Aged
8292,44,0.9,0,Young Adults
8293,38,0.8,1,Middle-Aged
8294,46,0.8,0,Young Adults
8295,47,0.4,0,Young Adults
8296,42,0.2,0,Young Adults
8297,63,0.4,2,Seniors
8298,27,0.7,1,Middle-Aged
8299,29,0.5,1,Middle-Aged
8300,64,0.8,2,Seniors
8301,28,0.4,1,Middle-Aged
8302,66,0.1,2,Seniors
8303,49,0.6,0,Young Adults
8304,26,0.4,1,Middle-Aged
8305,67,0.2,2,Seniors
8306,58,0.5,2,Seniors
8307,31,0.2,1,Middle-Aged
8308,52,0.7,0,Young Adults
8309,54,0.7,2,Seniors
8310,56,0.5,2,Seniors
8311,41,0.7,0,Young Adults
8312,45,0.6,0,Young Adults
8313,43,0.3,0,Young Adults
8314,42,0.7,0,Young Adults
8315,35,0.2,1,Middle-Aged
8316,66,1.0,2,Seniors
8317,64,0.6,2,Seniors
8318,48,0.6,0,Young Adults
8319,46,0.5,0,Young Adults
8320,46,0.3,0,Young Adults
8321,47,0.7,0,Young Adults
8322,44,0.6,0,Young Adults
8323,48,0.4,0,Young Adults
8324,62,0.3,2,Seniors
8325,32,0.9,1,Middle-Aged
8326,52,0.9,0,Young Adults
8327,56,0.7,2,Seniors
8328,42,0.6,0,Young Adults
8329,50,0.7,0,Young Adults
8330,64,0.6,2,Seniors
8331,49,0.5,0,Young Adults
8332,47,0.6,0,Young Adults
8333,56,0.6,2,Seniors
8334,64,0.6,2,Seniors
8335,64,0.3,2,Seniors
8336,36,0.4,1,Middle-Aged
8337,48,0.8,0,Young Adults
8338,62,1.0,2,Seniors
8339,29,0.2,1,Middle-Aged
8340,50,0.5,0,Young Adults
8341,29,0.5,1,Middle-Aged
8342,45,1.0,0,Young Adults
8343,46,0.8,0,Young Adults
8344,46,0.6,0,Young Adults
8345,58,0.5,2,Seniors
8346,48,0.7,0,Young Adults
8347,67,0.8,2,Seniors
8348,26,0.9,1,Middle-Aged
8349,56,0.1,2,Seniors
8350,45,0.4,0,Young Adults
8351,26,0.8,1,Middle-Aged
8352,49,0.9,0,Young Adults
8353,63,0.8,2,Seniors
8354,26,0.9,1,Middle-Aged
8355,70,0.8,2,Seniors
8356,64,0.4,2,Seniors
8357,28,0.2,1,Middle-Aged
8358,46,0.0,0,Young Adults
8359,27,0.5,1,Middle-Aged
8360,63,0.8,2,Seniors
8361,68,0.7,2,Seniors
8362,61,0.7,2,Seniors
8363,44,0.0,0,Young Adults
8364,63,0.1,2,Seniors
8365,52,0.3,0,Young Adults
8366,54,0.6,2,Seniors
8367,53,0.8,0,Young Adults
8368,24,0.9,1,Middle-Aged
8369,45,0.5,0,Young Adults
8370,51,0.7,0,Young Adults
8371,33,0.8,1,Middle-Aged
8372,68,0.3,2,Seniors
8373,21,0.7,1,Middle-Aged
8374,59,0.6,2,Seniors
8375,47,0.8,0,Young Adults
8376,34,0.5,1,Middle-Aged
8377,52,0.4,0,Young Adults
8378,60,0.1,2,Seniors
8379,42,0.3,0,Young Adults
8380,37,0.0,1,Middle-Aged
8381,49,0.9,0,Young Adults
8382,58,0.7,2,Seniors
8383,49,1.0,0,Young Adults
8384,65,0.9,2,Seniors
8385,54,0.9,2,Seniors
8386,64,0.5,2,Seniors
8387,60,0.5,2,Seniors
8388,49,0.9,0,Young Adults
8389,46,0.6,0,Young Adults
8390,69,0.5,2,Seniors
8391,57,0.3,2,Seniors
8392,51,0.4,0,Young Adults
8393,27,0.1,1,Middle-Aged
8394,40,0.6,0,Young Adults
8395,53,0.6,0,Young Adults
8396,57,0.2,2,Seniors
8397,47,0.8,0,Young Adults
8398,37,0.8,1,Middle-Aged
8399,37,0.8,1,Middle-Aged
8400,47,0.4,0,Young Adults
8401,37,0.3,1,Middle-Aged
8402,46,0.4,0,Young Adults
8403,55,0.9,2,Seniors
8404,28,1.0,1,Middle-Aged
8405,58,0.7,2,Seniors
8406,25,0.8,1,Middle-Aged
8407,50,0.8,0,Young Adults
8408,27,0.8,1,Middle-Aged
8409,66,0.9,2,Seniors
8410,25,0.3,1,Middle-Aged
8411,45,0.6,0,Young Adults
8412,42,0.7,0,Young Adults
8413,54,0.8,2,Seniors
8414,26,0.2,1,Middle-Aged
8415,30,0.3,1,Middle-Aged
8416,43,0.0,0,Young Adults
8417,45,0.9,0,Young Adults
8418,36,0.4,1,Middle-Aged
8419,31,0.7,1,Middle-Aged
8420,43,0.1,0,Young Adults
8421,31,0.3,1,Middle-Aged
8422,37,0.5,1,Middle-Aged
8423,27,0.7,1,Middle-Aged
8424,66,0.6,2,Seniors
8425,33,0.5,1,Middle-Aged
8426,34,0.4,1,Middle-Aged
8427,65,0.4,2,Seniors
8428,31,0.0,1,Middle-Aged
8429,55,0.5,2,Seniors
8430,41,0.8,0,Young Adults
8431,38,0.7,1,Middle-Aged
8432,52,0.6,0,Young Adults
8433,28,0.5,1,Middle-Aged
8434,38,0.4,1,Middle-Aged
8435,35,0.9,1,Middle-Aged
8436,44,0.8,0,Young Adults
8437,54,0.7,2,Seniors
8438,45,0.9,0,Young Adults
8439,32,0.9,1,Middle-Aged
8440,22,0.7,1,Middle-Aged
8441,56,0.5,2,Seniors
8442,48,0.2,0,Young Adults
8443,69,0.6,2,Seniors
8444,45,0.7,0,Young Adults
8445,50,0.6,0,Young Adults
8446,60,0.9,2,Seniors
8447,45,0.6,0,Young Adults
8448,50,0.9,0,Young Adults
8449,55,0.7,2,Seniors
8450,59,0.5,2,Seniors
8451,41,0.9,0,Young Adults
8452,51,0.5,0,Young Adults
8453,46,0.7,0,Young Adults
8454,45,0.7,0,Young Adults
8455,65,0.6,2,Seniors
8456,57,0.7,2,Seniors
8457,42,0.7,0,Young Adults
8458,60,0.4,2,Seniors
8459,38,0.6,1,Middle-Aged
8460,62,0.8,2,Seniors
8461,36,0.5,1,Middle-Aged
8462,38,0.4,1,Middle-Aged
8463,47,0.3,0,Young Adults
8464,57,0.7,2,Seniors
8465,32,0.7,1,Middle-Aged
8466,45,0.7,0,Young Adults
8467,24,0.1,1,Middle-Aged
8468,24,0.7,1,Middle-Aged
8469,33,0.4,1,Middle-Aged
8470,48,0.7,0,Young Adults
8471,33,0.6,1,Middle-Aged
8472,30,0.6,1,Middle-Aged
8473,56,0.6,2,Seniors
8474,60,0.7,2,Seniors
8475,63,0.4,2,Seniors
8476,58,0.9,2,Seniors
8477,62,0.7,2,Seniors
8478,59,0.7,2,Seniors
8479,27,0.7,1,Middle-Aged
8480,44,0.7,0,Young Adults
8481,45,0.3,0,Young Adults
8482,67,0.3,2,Seniors
8483,46,0.3,0,Young Adults
8484,47,1.0,0,Young Adults
8485,48,0.6,0,Young Adults
8486,43,0.4,0,Young Adults
8487,49,1.0,0,Young Adults
8488,53,0.8,0,Young Adults
8489,44,0.4,0,Young Adults
8490,60,0.4,2,Seniors
8491,52,0.9,0,Young Adults
8492,43,0.1,0,Young Adults
8493,28,1.0,1,Middle-Aged
8494,40,0.6,0,Young Adults
8495,55,0.7,2,Seniors
8496,45,0.1,0,Young Adults
8497,45,0.6,0,Young Adults
8498,46,0.3,0,Young Adults
8499,29,0.2,1,Middle-Aged
8500,51,0.6,0,Young Adults
8501,40,0.2,0,Young Adults
8502,28,0.4,1,Middle-Aged
8503,59,0.9,2,Seniors
8504,44,0.1,0,Young Adults
8505,28,0.9,1,Middle-Aged
8506,62,1.0,2,Seniors
8507,69,0.1,2,Seniors
8508,66,0.7,2,Seniors
8509,68,0.6,2,Seniors
8510,61,0.8,2,Seniors
8511,29,0.5,1,Middle-Aged
8512,49,0.8,0,Young Adults
8513,28,0.0,1,Middle-Aged
8514,44,0.7,0,Young Adults
8515,57,0.5,2,Seniors
8516,36,0.7,1,Middle-Aged
8517,37,0.3,1,Middle-Aged
8518,67,0.6,2,Seniors
8519,49,0.9,0,Young Adults
8520,55,0.3,2,Seniors
8521,52,0.1,0,Young Adults
8522,63,0.5,2,Seniors
8523,63,0.7,2,Seniors
8524,31,0.2,1,Middle-Aged
8525,45,0.5,0,Young Adults
8526,33,0.9,1,Middle-Aged
8527,34,0.3,1,Middle-Aged
8528,50,0.9,0,Young Adults
8529,68,0.7,2,Seniors
8530,54,0.9,2,Seniors
8531,25,0.6,1,Middle-Aged
8532,43,0.5,0,Young Adults
8533,54,0.3,2,Seniors
8534,57,0.6,2,Seniors
8535,32,0.7,1,Middle-Aged
8536,55,0.6,2,Seniors
8537,27,0.7,1,Middle-Aged
8538,46,0.7,0,Young Adults
8539,29,0.8,1,Middle-Aged
8540,34,0.2,1,Middle-Aged
8541,21,0.7,1,Middle-Aged
8542,60,0.5,2,Seniors
8543,64,0.9,2,Seniors
8544,63,0.4,2,Seniors
8545,51,0.8,0,Young Adults
8546,64,0.9,2,Seniors
8547,28,0.7,1,Middle-Aged
8548,39,0.7,0,Young Adults
8549,51,0.3,0,Young Adults
8550,33,1.0,1,Middle-Aged
8551,53,0.3,0,Young Adults
8552,31,0.4,1,Middle-Aged
8553,64,0.7,2,Seniors
8554,50,0.4,0,Young Adults
8555,52,0.3,0,Young Adults
8556,56,0.4,2,Seniors
8557,64,0.9,2,Seniors
8558,58,0.7,2,Seniors
8559,60,0.4,2,Seniors
8560,67,0.4,2,Seniors
8561,52,0.7,0,Young Adults
8562,39,0.7,0,Young Adults
8563,33,0.6,1,Middle-Aged
8564,45,0.1,0,Young Adults
8565,57,0.7,2,Seniors
8566,50,0.5,0,Young Adults
8567,69,0.8,2,Seniors
8568,48,0.4,0,Young Adults
8569,24,0.8,1,Middle-Aged
8570,46,0.6,0,Young Adults
8571,48,0.5,0,Young Adults
8572,29,0.7,1,Middle-Aged
8573,53,0.5,0,Young Adults
8574,50,0.7,0,Young Adults
8575,33,0.7,1,Middle-Aged
8576,43,0.5,0,Young Adults
8577,28,0.8,1,Middle-Aged
8578,37,0.8,1,Middle-Aged
8579,31,0.5,1,Middle-Aged
8580,26,0.7,1,Middle-Aged
8581,68,0.7,2,Seniors
8582,49,0.6,0,Young Adults
8583,38,0.8,1,Middle-Aged
8584,52,0.7,0,Young Adults
8585,47,0.4,0,Young Adults
8586,50,0.7,0,Young Adults
8587,49,0.7,0,Young Adults
8588,64,0.6,2,Seniors
8589,45,0.6,0,Young Adults
8590,47,0.3,0,Young Adults
8591,29,1.0,1,Middle-Aged
8592,62,1.0,2,Seniors
8593,45,0.7,0,Young Adults
8594,46,0.6,0,Young Adults
8595,27,0.5,1,Middle-Aged
8596,26,1.0,1,Middle-Aged
8597,46,0.4,0,Young Adults
8598,48,0.4,0,Young Adults
8599,34,0.9,1,Middle-Aged
8600,64,0.9,2,Seniors
8601,36,0.0,1,Middle-Aged
8602,65,0.4,2,Seniors
8603,43,0.7,0,Young Adults
8604,67,0.6,2,Seniors
8605,36,0.1,1,Middle-Aged
8606,64,0.8,2,Seniors
8607,46,0.4,0,Young Adults
8608,28,0.3,1,Middle-Aged
8609,62,0.3,2,Seniors
8610,54,0.7,2,Seniors
8611,42,0.4,0,Young Adults
8612,70,0.8,2,Seniors
8613,34,0.9,1,Middle-Aged
8614,43,0.5,0,Young Adults
8615,59,0.7,2,Seniors
8616,37,0.0,1,Middle-Aged
8617,63,0.7,2,Seniors
8618,68,0.3,2,Seniors
8619,31,0.5,1,Middle-Aged
8620,63,0.1,2,Seniors
8621,49,0.8,0,Young Adults
8622,64,0.7,2,Seniors
8623,59,0.6,2,Seniors
8624,46,0.2,0,Young Adults
8625,63,0.8,2,Seniors
8626,23,0.9,1,Middle-Aged
8627,41,0.8,0,Young Adults
8628,63,0.9,2,Seniors
8629,45,0.9,0,Young Adults
8630,23,0.0,1,Middle-Aged
8631,46,0.6,0,Young Adults
8632,38,0.6,1,Middle-Aged
8633,46,0.4,0,Young Adults
8634,48,0.7,0,Young Adults
8635,47,0.4,0,Young Adults
8636,46,1.0,0,Young Adults
8637,38,0.3,1,Middle-Aged
8638,67,0.4,2,Seniors
8639,32,0.5,1,Middle-Aged
8640,48,0.3,0,Young Adults
8641,46,0.7,0,Young Adults
8642,46,0.0,0,Young Adults
8643,36,0.5,1,Middle-Aged
8644,23,0.2,1,Middle-Aged
8645,37,0.5,1,Middle-Aged
8646,58,0.6,2,Seniors
8647,25,0.8,1,Middle-Aged
8648,55,0.2,2,Seniors
8649,24,0.3,1,Middle-Aged
8650,54,0.3,2,Seniors
8651,55,0.4,2,Seniors
8652,49,1.0,0,Young Adults
8653,44,0.2,0,Young Adults
8654,45,0.9,0,Young Adults
8655,56,0.1,2,Seniors
8656,41,1.0,0,Young Adults
8657,51,0.9,0,Young Adults
8658,52,0.6,0,Young Adults
8659,29,0.4,1,Middle-Aged
8660,61,0.5,2,Seniors
8661,49,0.4,0,Young Adults
8662,51,0.4,0,Young Adults
8663,29,0.2,1,Middle-Aged
8664,66,0.8,2,Seniors
8665,41,0.9,0,Young Adults
8666,42,0.3,0,Young Adults
8667,48,0.5,0,Young Adults
8668,27,0.4,1,Middle-Aged
8669,57,0.7,2,Seniors
8670,59,0.7,2,Seniors
8671,63,0.8,2,Seniors
8672,67,0.4,2,Seniors
8673,64,0.9,2,Seniors
8674,56,0.6,2,Seniors
8675,45,0.7,0,Young Adults
8676,28,0.8,1,Middle-Aged
8677,42,0.8,0,Young Adults
8678,54,0.8,2,Seniors
8679,38,0.8,1,Middle-Aged
8680,62,0.6,2,Seniors
8681,54,0.9,2,Seniors
8682,68,0.2,2,Seniors
8683,58,0.6,2,Seniors
8684,21,0.3,1,Middle-Aged
8685,56,0.5,2,Seniors
8686,69,0.7,2,Seniors
8687,51,0.6,0,Young Adults
8688,55,0.9,2,Seniors
8689,53,0.5,0,Young Adults
8690,49,0.6,0,Young Adults
8691,44,0.1,0,Young Adults
8692,43,0.4,0,Young Adults
8693,57,0.6,2,Seniors
8694,31,0.7,1,Middle-Aged
8695,43,0.9,0,Young Adults
8696,42,0.5,0,Young Adults
8697,54,0.0,2,Seniors
8698,65,0.5,2,Seniors
8699,44,0.1,0,Young Adults
8700,42,0.5,0,Young Adults
8701,45,0.9,0,Young Adults
8702,34,0.2,1,Middle-Aged
8703,66,0.7,2,Seniors
8704,44,0.6,0,Young Adults
8705,38,0.8,1,Middle-Aged
8706,65,0.9,2,Seniors
8707,51,0.8,0,Young Adults
8708,24,0.0,1,Middle-Aged
8709,33,0.7,1,Middle-Aged
8710,60,0.9,2,Seniors
8711,21,0.5,1,Middle-Aged
8712,48,0.7,0,Young Adults
8713,25,0.2,1,Middle-Aged
8714,50,0.6,0,Young Adults
8715,24,0.1,1,Middle-Aged
8716,45,0.1,0,Young Adults
8717,36,0.4,1,Middle-Aged
8718,31,0.4,1,Middle-Aged
8719,38,0.4,1,Middle-Aged
8720,48,0.4,0,Young Adults
8721,49,0.9,0,Young Adults
8722,42,0.6,0,Young Adults
8723,65,0.9,2,Seniors
8724,50,0.4,0,Young Adults
8725,38,0.7,1,Middle-Aged
8726,24,0.6,1,Middle-Aged
8727,45,0.8,0,Young Adults
8728,46,0.6,0,Young Adults
8729,39,0.2,0,Young Adults
8730,43,0.4,0,Young Adults
8731,34,0.9,1,Middle-Aged
8732,69,0.5,2,Seniors
8733,52,0.1,0,Young Adults
8734,55,0.4,2,Seniors
8735,45,1.0,0,Young Adults
8736,41,0.3,0,Young Adults
8737,32,0.4,1,Middle-Aged
8738,45,0.1,0,Young Adults
8739,59,0.6,2,Seniors
8740,33,1.0,1,Middle-Aged
8741,63,0.6,2,Seniors
8742,54,0.7,2,Seniors
8743,47,0.3,0,Young Adults
8744,49,0.4,0,Young Adults
8745,53,0.3,0,Young Adults
8746,50,0.5,0,Young Adults
8747,24,0.7,1,Middle-Aged
8748,45,0.8,0,Young Adults
8749,34,0.7,1,Middle-Aged
8750,33,0.3,1,Middle-Aged
8751,66,0.7,2,Seniors
8752,36,0.6,1,Middle-Aged
8753,50,0.3,0,Young Adults
8754,30,0.2,1,Middle-Aged
8755,43,0.7,0,Young Adults
8756,36,0.5,1,Middle-Aged
8757,49,1.0,0,Young Adults
8758,40,0.7,0,Young Adults
8759,47,0.5,0,Young Adults
8760,45,0.1,0,Young Adults
8761,55,0.5,2,Seniors
8762,29,1.0,1,Middle-Aged
8763,36,0.7,1,Middle-Aged
8764,54,0.9,2,Seniors
8765,42,0.7,0,Young Adults
8766,55,0.9,2,Seniors
8767,49,0.6,0,Young Adults
8768,54,0.6,2,Seniors
8769,45,0.9,0,Young Adults
8770,44,0.6,0,Young Adults
8771,41,0.3,0,Young Adults
8772,43,0.6,0,Young Adults
8773,30,0.7,1,Middle-Aged
8774,50,0.6,0,Young Adults
8775,65,0.7,2,Seniors
8776,29,0.7,1,Middle-Aged
8777,54,0.6,2,Seniors
8778,45,0.7,0,Young Adults
8779,21,0.7,1,Middle-Aged
8780,23,0.4,1,Middle-Aged
8781,29,0.7,1,Middle-Aged
8782,22,0.5,1,Middle-Aged
